global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
292,0,50.0,,,,,,,,0.5432076454162598,0.0001
592,1,150.0,,,,,,,,1.1592988967895508,0.0001
876,2,100.0,,,,,,,,1.523294448852539,0.0001
1196,3,75.0,,,,,,,,1.933182716369629,0.0001
1470,4,0.0,,,,,,,,2.313281774520874,0.0001
1758,5,125.0,,,,,,,,2.684380292892456,0.0001
2093,6,150.0,,,,,,,,3.1069889068603516,0.0001
2439,7,150.0,,,,,,,,3.5960581302642822,0.0001
2833,8,525.0,,,,,,,,4.0901806354522705,0.0001
3184,9,525.0,,,,,,,,4.556020259857178,0.0001
3514,10,125.0,,,,,,,,4.975750684738159,0.0001
3833,11,125.0,,,,,,,,5.386948585510254,0.0001
4119,12,25.0,,,,,,,,5.79323935508728,0.0001
4456,13,125.0,,,,,,,,6.210268497467041,0.0001
4768,14,75.0,,,,,,,,6.598784446716309,0.0001
5158,15,275.0,,,,,,,,7.080103397369385,0.0001
5480,16,100.0,,,,,,,,7.474607706069946,0.0001
5777,17,25.0,,,,,,,,7.843464612960815,0.0001
6072,18,50.0,,,,,,,,8.207244157791138,0.0001
6393,19,125.0,,,,,,,,8.606482744216919,0.0001
6783,20,425.0,,,,,,,,9.096017360687256,0.0001
7136,21,225.0,,,,,,,,9.533338069915771,0.0001
7416,22,0.0,,,,,,,,9.881610631942749,0.0001
7759,23,425.0,,,,,,,,10.309523105621338,0.0001
8075,24,100.0,,,,,,,,10.701127052307129,0.0001
8419,25,600.0,,,,,,,,11.128544569015503,0.0001
8741,26,125.0,,,,,,,,11.526846885681152,0.0001
9024,27,50.0,,,,,,,,11.877037286758423,0.0001
9322,28,50.0,,,,,,,,12.245745182037354,0.0001
9640,29,150.0,,,,,,,,12.640846967697144,0.0001
9929,30,50.0,,,,,,,,13.006717443466187,0.0001
10224,31,50.0,,,,,,,,13.377620458602905,0.0001
10496,32,175.0,,,,,,,,13.719524621963501,0.0001
10791,33,50.0,,,,,,,,14.089125394821167,0.0001
11084,34,75.0,,,,,,,,14.454391956329346,0.0001
11368,35,25.0,,,,,,,,14.81202507019043,0.0001
11767,36,575.0,,,,,,,,15.359949111938477,0.0001
12055,37,25.0,,,,,,,,15.79344367980957,0.0001
12332,38,25.0,,,,,,,,16.20478653907776,0.0001
12630,39,50.0,,,,,,,,16.609787940979004,0.0001
12933,40,250.0,,,,,,,,17.019899129867554,0.0001
13206,41,0.0,,,,,,,,17.41018557548523,0.0001
13519,42,50.0,,,,,,,,17.959554433822632,0.0001
13794,43,0.0,,,,,,,,18.37098455429077,0.0001
14049,44,75.0,,,,,,,,18.728073358535767,0.0001
14560,45,425.0,,,,,,,,19.510538339614868,0.0001
14852,46,25.0,,,,,,,,19.942593812942505,0.0001
15156,47,75.0,,,,,,,,20.398365020751953,0.0001
15507,48,175.0,,,,,,,,20.92261791229248,0.0001
15782,49,100.0,,,,,,,,21.338207960128784,0.0001
16101,50,225.0,,,,,,,,21.81272792816162,0.0001
16437,51,275.0,,,,,,,,22.284773349761963,0.0001
16736,52,50.0,,,,,,,,22.680514097213745,0.0001
17035,53,50.0,,,,,,,,23.074973344802856,0.0001
17282,54,125.0,,,,,,,,23.420207738876343,0.0001
17565,55,25.0,,,,,,,,23.798245429992676,0.0001
17901,56,225.0,,,,,,,,24.245710849761963,0.0001
18321,57,200.0,,,,,,,,24.79350781440735,0.0001
18609,58,25.0,,,,,,,,25.15989398956299,0.0001
18885,59,0.0,,,,,,,,25.511871337890625,0.0001
19244,60,100.0,,,,,,,,26.007832288742065,0.0001
19577,61,150.0,,,,,,,,26.440235376358032,0.0001
19870,62,100.0,,,,,,,,26.82078194618225,0.0001
20182,63,125.0,,,,,,,,27.219780445098877,0.0001
20560,64,150.0,,,,,,,,27.6977961063385,0.0001
20867,65,100.0,,,,,,,,28.092077255249023,0.0001
21221,66,225.0,,,,,,,,28.549280643463135,0.0001
21529,67,100.0,,,,,,,,28.94709277153015,0.0001
21807,68,175.0,,,,,,,,29.30703067779541,0.0001
22090,69,50.0,,,,,,,,29.677038192749023,0.0001
22444,70,125.0,,,,,,,,30.186805486679077,0.0001
22870,71,250.0,,,,,,,,30.736780166625977,0.0001
23181,72,175.0,,,,,,,,31.13966965675354,0.0001
23523,73,150.0,,,,,,,,31.5817289352417,0.0001
23820,74,75.0,,,,,,,,31.9696786403656,0.0001
24066,75,25.0,,,,,,,,32.33656406402588,0.0001
24359,76,75.0,,,,,,,,32.76376724243164,0.0001
24688,77,125.0,,,,,,,,33.243422508239746,0.0001
25000,78,75.0,,,,,,,,33.64575457572937,0.0001
25356,79,250.0,,,,,,,,34.11684250831604,0.0001
25699,80,200.0,,,,,,,,34.58931875228882,0.0001
26058,81,200.0,,,,,,,,35.057156562805176,0.0001
26391,82,175.0,,,,,,,,35.488250732421875,0.0001
26824,83,150.0,,,,,,,,36.03816843032837,0.0001
27197,84,300.0,,,,,,,,36.521522521972656,0.0001
27703,85,300.0,,,,,,,,37.165756702423096,0.0001
28032,86,125.0,,,,,,,,37.63105320930481,0.0001
28502,87,275.0,,,,,,,,38.32043123245239,0.0001
28780,88,175.0,,,,,,,,38.68042254447937,0.0001
29076,89,25.0,,,,,,,,39.109384298324585,0.0001
29391,90,175.0,,,,,,,,39.56799125671387,0.0001
29819,91,475.0,,,,,,,,40.1823353767395,0.0001
30113,92,50.0,,,,,,,,40.56404232978821,0.0001
30473,93,125.0,,,,,,,,41.08520245552063,0.0001
30732,94,50.0,,,,,,,,41.467180013656616,0.0001
31101,95,575.0,,,,,,,,42.00305795669556,0.0001
31444,96,150.0,,,,,,,,42.51056790351868,0.0001
31764,97,75.0,,,,,,,,42.987244844436646,0.0001
32075,98,525.0,,,,,,,,43.395981550216675,0.0001
32414,99,125.0,,,,,,,,43.83882713317871,0.0001
32701,100,25.0,,,,,,,,44.211737394332886,0.0001
32977,101,200.0,,,,,,,,44.5829381942749,0.0001
33245,102,100.0,,,,,,,,44.931358337402344,0.0001
33539,103,75.0,,,,,,,,45.31238675117493,0.0001
33901,104,150.0,,,,,,,,45.78633642196655,0.0001
34192,105,50.0,,,,,,,,46.20463967323303,0.0001
34507,106,100.0,,,,,,,,46.61975908279419,0.0001
34895,107,275.0,,,,,,,,47.12937545776367,0.0001
35207,108,175.0,,,,,,,,47.535088539123535,0.0001
35493,109,75.0,,,,,,,,47.91723084449768,0.0001
35734,110,50.0,,,,,,,,48.23644542694092,0.0001
36008,111,0.0,,,,,,,,48.60001540184021,0.0001
36334,112,150.0,,,,,,,,49.02308130264282,0.0001
36623,113,25.0,,,,,,,,49.39940357208252,0.0001
36957,114,200.0,,,,,,,,49.83702111244202,0.0001
37215,115,50.0,,,,,,,,50.213273763656616,0.0001
37712,116,600.0,,,,,,,,50.857468605041504,0.0001
38030,117,125.0,,,,,,,,51.2773699760437,0.0001
38342,118,250.0,,,,,,,,51.69135022163391,0.0001
38603,119,50.0,,,,,,,,52.03865027427673,0.0001
38949,120,175.0,,,,,,,,52.49252462387085,0.0001
39232,121,25.0,,,,,,,,52.87114405632019,0.0001
39530,122,125.0,,,,,,,,53.263792514801025,0.0001
39892,123,275.0,,,,,,,,53.73641753196716,0.0001
40168,124,200.0,,,,,,,,54.0981228351593,0.0001
40587,125,325.0,,,,,,,,54.64011478424072,0.0001
40860,126,100.0,,,,,,,,55.003215074539185,0.0001
41234,127,150.0,,,,,,,,55.5009229183197,0.0001
41535,128,100.0,,,,,,,,55.896273136138916,0.0001
41898,129,125.0,,,,,,,,56.36312675476074,0.0001
42251,130,100.0,,,,,,,,56.82171440124512,0.0001
42650,131,525.0,,,,,,,,57.33636736869812,0.0001
42966,132,375.0,,,,,,,,57.74437713623047,0.0001
43257,133,50.0,,,,,,,,58.15987777709961,0.0001
43548,134,200.0,,,,,,,,58.54502511024475,0.0001
43835,135,125.0,,,,,,,,58.91802453994751,0.0001
44224,136,550.0,,,,,,,,59.44356918334961,0.0001
44521,137,50.0,,,,,,,,59.83583974838257,0.0001
44855,138,275.0,,,,,,,,60.27905511856079,0.0001
45189,139,225.0,,,,,,,,60.712164878845215,0.0001
45465,140,150.0,,,,,,,,61.080891847610474,0.0001
45759,141,50.0,,,,,,,,61.46957540512085,0.0001
46079,142,100.0,,,,,,,,61.8900842666626,0.0001
46395,143,150.0,,,,,,,,62.301414489746094,0.0001
46676,144,25.0,,,,,,,,62.672600746154785,0.0001
46964,145,25.0,,,,,,,,63.051796197891235,0.0001
47321,146,275.0,,,,,,,,63.51938724517822,0.0001
47606,147,25.0,,,,,,,,63.89620280265808,0.0001
47891,148,25.0,,,,,,,,64.27325248718262,0.0001
48158,149,75.0,,,,,,,,64.63053393363953,0.0001
48487,150,125.0,,,,,,,,65.06058120727539,0.0001
48783,151,225.0,,,,,,,,65.44750690460205,0.0001
49089,152,50.0,,,,,,,,65.84638094902039,0.0001
49373,153,25.0,,,,,,,,66.2168619632721,0.0001
49794,154,300.0,,,,,,,,66.75896263122559,0.0001
50103,155,100.0,,,,,,,,67.16839075088501,0.0001
50480,156,175.0,,,,,,,,67.65677857398987,0.0001
50773,157,75.0,,,,,,,,68.059011220932,0.0001
51131,158,100.0,,,,,,,,68.52352404594421,0.0001
51449,159,125.0,,,,,,,,68.93709874153137,0.0001
51835,160,225.0,,,,,,,,69.43985509872437,0.0001
52127,161,50.0,,,,,,,,69.82949256896973,0.0001
52482,162,175.0,,,,,,,,70.34713506698608,0.0001
52758,163,0.0,,,,,,,,70.73361396789551,0.0001
53114,164,200.0,,,,,,,,71.20136594772339,0.0001
53423,165,75.0,,,,,,,,71.60579705238342,0.0001
53678,166,75.0,,,,,,,,71.96681690216064,0.0001
54208,167,750.0,,,,,,,,72.65909385681152,0.0001
54573,168,125.0,,,,,,,,73.13452672958374,0.0001
54926,169,125.0,,,,,,,,73.58968305587769,0.0001
55244,170,150.0,,,,,,,,74.00820136070251,0.0001
55516,171,0.0,,,,,,,,74.37020945549011,0.0001
55772,172,75.0,,,,,,,,74.7139904499054,0.0001
56049,173,0.0,,,,,,,,75.07627010345459,0.0001
56376,174,225.0,,,,,,,,75.50292229652405,0.0001
56700,175,175.0,,,,,,,,75.97374391555786,0.0001
56994,176,25.0,,,,,,,,76.44231104850769,0.0001
57305,177,100.0,,,,,,,,76.87114930152893,0.0001
57555,178,75.0,,,,,,,,77.21398305892944,0.0001
57843,179,25.0,,,,,,,,77.6539785861969,0.0001
58144,180,75.0,,,,,,,,78.07058525085449,0.0001
58427,181,25.0,,,,,,,,78.45683860778809,0.0001
58662,182,25.0,,,,,,,,78.78192520141602,0.0001
58948,183,25.0,,,,,,,,79.17963075637817,0.0001
59429,184,600.0,,,,,,,,79.83389353752136,0.0001
59740,185,50.0,,,,,,,,80.25679993629456,0.0001
60234,186,325.0,,,,,,,,80.93680810928345,0.0001
60523,187,25.0,,,,,,,,81.32944011688232,0.0001
60966,188,225.0,,,,,,,,81.93141770362854,0.0001
61262,189,150.0,,,,,,,,82.34077429771423,0.0001
61598,190,175.0,,,,,,,,82.79661297798157,0.0001
61882,191,150.0,,,,,,,,83.19634556770325,0.0001
62230,192,200.0,,,,,,,,83.68051052093506,0.0001
62551,193,75.0,,,,,,,,84.11928749084473,0.0001
62932,194,475.0,,,,,,,,84.6379075050354,0.0001
63212,195,0.0,,,,,,,,85.02585911750793,0.0001
63535,196,100.0,,,,,,,,85.47931957244873,0.0001
63817,197,25.0,,,,,,,,85.87444043159485,0.0001
64100,198,0.0,,,,,,,,86.26191425323486,0.0001
64428,199,200.0,,,,,,,,86.76329302787781,0.0001
64715,200,25.0,,,,,,,,87.16141128540039,0.0001
64990,201,0.0,,,,,,,,87.53946495056152,0.0001
65271,202,125.0,,,,,,,,87.92974185943604,0.0001
65840,203,300.0,,,,,,,,88.70773768424988,0.0001
66090,204,50.0,,,,,,,,89.06456732749939,0.0001
66366,205,0.0,,,,,,,,89.44698023796082,0.0001
66692,206,175.0,,,,,,,,89.89543151855469,0.0001
67022,207,100.0,,,,,,,,90.34655380249023,0.0001
67457,208,425.0,,,,,,,,90.9326286315918,0.0001
67866,209,175.0,,,,,,,,91.48619890213013,0.0001
68145,210,50.0,,,,,,,,91.87544393539429,0.0001
68433,211,25.0,,,,,,,,92.26653099060059,0.0001
68867,212,575.0,,,,,,,,92.86202549934387,0.0001
69183,213,125.0,,,,,,,,93.29943823814392,0.0001
69521,214,125.0,,,,,,,,93.7689893245697,0.0001
69758,215,25.0,,,,,,,,94.09938621520996,0.0001
70045,216,50.0,,,,,,,,94.52622842788696,0.0001
70423,217,175.0,,,,,,,,95.04187989234924,0.0001
70731,218,125.0,,,,,,,,95.4651312828064,0.0001
71093,219,225.0,,,,,,,,95.96152400970459,0.0001
71406,220,100.0,,,,,,,,96.39467930793762,0.0001
71817,221,275.0,,,,,,,,96.96574091911316,0.0001
72081,222,75.0,,,,,,,,97.34746837615967,0.0001
72485,223,550.0,,,,,,,,97.91747570037842,0.0001
72747,224,50.0,,,,,,,,98.28265428543091,0.0001
73035,225,50.0,,,,,,,,98.68216514587402,0.0001
73318,226,25.0,,,,,,,,99.0756003856659,0.0001
73610,227,50.0,,,,,,,,99.4723219871521,0.0001
73905,228,50.0,,,,,,,,99.88933110237122,0.0001
74246,229,75.0,,,,,,,,100.35584783554077,0.0001
74733,230,675.0,,,,,,,,101.03329396247864,0.0001
75044,231,75.0,,,,,,,,101.46847820281982,0.0001
75301,232,175.0,,,,,,,,101.8414032459259,0.0001
75599,233,50.0,,,,,,,,102.25747752189636,0.0001
75907,234,75.0,,,,,,,,102.690758228302,0.0001
76180,235,0.0,,,,,,,,103.06760764122009,0.0001
76478,236,175.0,,,,,,,,103.48093056678772,0.0001
76821,237,200.0,,,,,,,,103.96237206459045,0.0001
77176,238,200.0,,,,,,,,104.46049404144287,0.0001
77517,239,150.0,,,,,,,,104.93828058242798,0.0001
77824,240,75.0,,,,,,,,105.37483143806458,0.0001
78230,241,375.0,,,,,,,,105.93955779075623,0.0001
78527,242,75.0,,,,,,,,106.3582239151001,0.0001
78844,243,125.0,,,,,,,,106.79867887496948,0.0001
79190,244,100.0,,,,,,,,107.27873826026917,0.0001
79560,245,525.0,,,,,,,,107.79463458061218,0.0001
79845,246,25.0,,,,,,,,108.18618869781494,0.0001
80255,247,325.0,,,,,,,,108.75414252281189,0.0001
80599,248,450.0,,,,,,,,109.23088097572327,0.0001
80874,249,0.0,,,,,,,,109.6271812915802,0.0001
81167,250,50.0,,,,,,,,110.04197311401367,0.0001
81567,251,225.0,,,,,,,,110.59610438346863,0.0001
81987,252,675.0,,,,,,,,111.18084216117859,0.0001
82264,253,0.0,,,,,,,,111.56425857543945,0.0001
82561,254,75.0,,,,,,,,111.97566032409668,0.0001
82877,255,75.0,,,,,,,,112.41778659820557,0.0001
83212,256,225.0,,,,,,,,112.88631439208984,0.0001
83505,257,50.0,,,,,,,,113.29086542129517,0.0001
83862,258,425.0,,,,,,,,113.78662180900574,0.0001
84137,259,0.0,,,,,,,,114.2120840549469,0.0001
84471,260,125.0,,,,,,,,114.67570543289185,0.0001
84886,261,325.0,,,,,,,,115.24265050888062,0.0001
85157,262,0.0,,,,,,,,115.62562298774719,0.0001
85509,263,225.0,,,,,,,,116.11673045158386,0.0001
85784,264,0.0,,,,,,,,116.50016117095947,0.0001
86108,265,100.0,,,,,,,,116.94610261917114,0.0001
