global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
292,0,50.0,,,,,,,,0.49487757682800293,0.0001
592,1,150.0,,,,,,,,1.0447182655334473,0.0001
876,2,100.0,,,,,,,,1.4186177253723145,0.0001
1196,3,75.0,,,,,,,,1.8102641105651855,0.0001
1470,4,0.0,,,,,,,,2.143827199935913,0.0001
1758,5,125.0,,,,,,,,2.4990174770355225,0.0001
2093,6,150.0,,,,,,,,2.908034324645996,0.0001
2439,7,150.0,,,,,,,,3.345768451690674,0.0001
2833,8,525.0,,,,,,,,3.8279759883880615,0.0001
3184,9,525.0,,,,,,,,4.269129514694214,0.0001
3514,10,125.0,,,,,,,,4.6740663051605225,0.0001
3833,11,125.0,,,,,,,,5.069000482559204,0.0001
4119,12,25.0,,,,,,,,5.424265384674072,0.0001
4456,13,125.0,,,,,,,,5.838799476623535,0.0001
4768,14,75.0,,,,,,,,6.235944986343384,0.0001
5158,15,275.0,,,,,,,,6.722541332244873,0.0001
5480,16,100.0,,,,,,,,7.124075889587402,0.0001
5777,17,25.0,,,,,,,,7.500249147415161,0.0001
6072,18,50.0,,,,,,,,7.869200706481934,0.0001
6393,19,125.0,,,,,,,,8.266265630722046,0.0001
6783,20,425.0,,,,,,,,8.751576662063599,0.0001
7136,21,225.0,,,,,,,,9.187929630279541,0.0001
7416,22,0.0,,,,,,,,9.540627002716064,0.0001
7759,23,425.0,,,,,,,,9.967212200164795,0.0001
8075,24,100.0,,,,,,,,10.360861778259277,0.0001
8419,25,600.0,,,,,,,,10.788340330123901,0.0001
8741,26,125.0,,,,,,,,11.183469533920288,0.0001
9024,27,50.0,,,,,,,,11.53096866607666,0.0001
9322,28,50.0,,,,,,,,11.897037506103516,0.0001
9640,29,150.0,,,,,,,,12.29254412651062,0.0001
9929,30,50.0,,,,,,,,12.649027347564697,0.0001
10224,31,50.0,,,,,,,,13.01176118850708,0.0001
10496,32,175.0,,,,,,,,13.353863716125488,0.0001
10791,33,50.0,,,,,,,,13.7219717502594,0.0001
11084,34,75.0,,,,,,,,14.085814237594604,0.0001
11368,35,25.0,,,,,,,,14.447722434997559,0.0001
11767,36,575.0,,,,,,,,14.933173179626465,0.0001
12055,37,25.0,,,,,,,,15.295835494995117,0.0001
12332,38,25.0,,,,,,,,15.647915363311768,0.0001
12630,39,50.0,,,,,,,,16.022605180740356,0.0001
12933,40,250.0,,,,,,,,16.406370878219604,0.0001
13206,41,0.0,,,,,,,,16.752774953842163,0.0001
13519,42,50.0,,,,,,,,17.147398471832275,0.0001
13794,43,0.0,,,,,,,,17.495288133621216,0.0001
14049,44,75.0,,,,,,,,17.822155475616455,0.0001
14560,45,425.0,,,,,,,,18.459075450897217,0.0001
14852,46,25.0,,,,,,,,18.828553915023804,0.0001
15156,47,75.0,,,,,,,,19.21194887161255,0.0001
15507,48,175.0,,,,,,,,19.64255666732788,0.0001
15782,49,100.0,,,,,,,,19.985525131225586,0.0001
16101,50,225.0,,,,,,,,20.38999032974243,0.0001
16437,51,275.0,,,,,,,,20.812261819839478,0.0001
16736,52,50.0,,,,,,,,21.18356943130493,0.0001
17035,53,50.0,,,,,,,,21.552600622177124,0.0001
17282,54,125.0,,,,,,,,21.862952947616577,0.0001
17565,55,25.0,,,,,,,,22.2162184715271,0.0001
17901,56,225.0,,,,,,,,22.634647607803345,0.0001
18321,57,200.0,,,,,,,,23.153696537017822,0.0001
18609,58,25.0,,,,,,,,23.512821674346924,0.0001
18885,59,0.0,,,,,,,,23.866507530212402,0.0001
19244,60,100.0,,,,,,,,24.325307607650757,0.0001
19577,61,150.0,,,,,,,,24.752071142196655,0.0001
19870,62,100.0,,,,,,,,25.131388187408447,0.0001
20182,63,125.0,,,,,,,,25.527711629867554,0.0001
20560,64,150.0,,,,,,,,26.00057554244995,0.0001
20867,65,100.0,,,,,,,,26.39216685295105,0.0001
21221,66,225.0,,,,,,,,26.843763828277588,0.0001
21529,67,100.0,,,,,,,,27.238174200057983,0.0001
21807,68,175.0,,,,,,,,27.597588539123535,0.0001
22090,69,50.0,,,,,,,,27.960817575454712,0.0001
22444,70,125.0,,,,,,,,28.412992477416992,0.0001
