global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
371,0,175.0,,,,,,,,0.6287310123443604,0.0001
605,1,25.0,,,,,,,,0.9573063850402832,0.0001
981,2,225.0,,,,,,,,1.4760715961456299,0.0001
1280,3,75.0,,,,,,,,1.9026119709014893,0.0001
1569,4,100.0,,,,,,,,2.4928383827209473,0.0001
1911,5,200.0,,,,,,,,2.946387767791748,0.0001
2267,6,175.0,,,,,,,,3.4256248474121094,0.0001
2573,7,75.0,,,,,,,,3.8295867443084717,0.0001
2853,8,125.0,,,,,,,,4.20425009727478,0.0001
3141,9,25.0,,,,,,,,4.58682918548584,0.0001
3469,10,75.0,,,,,,,,5.01881217956543,0.0001
3752,11,50.0,,,,,,,,5.396161079406738,0.0001
4049,12,50.0,,,,,,,,5.787765026092529,0.0001
4330,13,0.0,,,,,,,,6.177193880081177,0.0001
4626,14,75.0,,,,,,,,6.58276629447937,0.0001
4936,15,75.0,,,,,,,,6.998973369598389,0.0001
5227,16,50.0,,,,,,,,7.436967372894287,0.0001
5477,17,50.0,,,,,,,,7.78486967086792,0.0001
5839,18,425.0,,,,,,,,8.328285217285156,0.0001
6205,19,275.0,,,,,,,,8.824731826782227,0.0001
6500,20,100.0,,,,,,,,9.216814041137695,0.0001
6855,21,525.0,,,,,,,,9.679793357849121,0.0001
7199,22,100.0,,,,,,,,10.129859209060669,0.0001
7524,23,75.0,,,,,,,,10.56738543510437,0.0001
7852,24,100.0,,,,,,,,11.002320766448975,0.0001
8188,25,425.0,,,,,,,,11.462584495544434,0.0001
8481,26,175.0,,,,,,,,11.848817825317383,0.0001
8790,27,150.0,,,,,,,,12.311376333236694,0.0001
9027,28,50.0,,,,,,,,12.624965906143188,0.0001
9387,29,225.0,,,,,,,,13.098511695861816,0.0001
9680,30,50.0,,,,,,,,13.489685535430908,0.0001
9976,31,50.0,,,,,,,,13.87831711769104,0.0001
10298,32,100.0,,,,,,,,14.301119089126587,0.0001
10607,33,100.0,,,,,,,,14.705307245254517,0.0001
10900,34,25.0,,,,,,,,15.08742356300354,0.0001
11136,35,50.0,,,,,,,,15.422245264053345,0.0001
11510,36,200.0,,,,,,,,15.91418194770813,0.0001
11978,37,400.0,,,,,,,,16.53075385093689,0.0001
12263,38,50.0,,,,,,,,16.91203474998474,0.0001
12593,39,200.0,,,,,,,,17.348155736923218,0.0001
12956,40,275.0,,,,,,,,17.824369192123413,0.0001
13227,41,0.0,,,,,,,,18.187645435333252,0.0001
13533,42,75.0,,,,,,,,18.59432029724121,0.0001
13902,43,175.0,,,,,,,,19.086907863616943,0.0001
14220,44,100.0,,,,,,,,19.526740789413452,0.0001
14507,45,50.0,,,,,,,,19.915608167648315,0.0001
14829,46,100.0,,,,,,,,20.33094549179077,0.0001
15096,47,75.0,,,,,,,,20.68558955192566,0.0001
15380,48,175.0,,,,,,,,21.06772255897522,0.0001
15754,49,175.0,,,,,,,,21.55901598930359,0.0001
16152,50,300.0,,,,,,,,22.09761905670166,0.0001
16442,51,225.0,,,,,,,,22.483405828475952,0.0001
16752,52,175.0,,,,,,,,22.89898705482483,0.0001
17034,53,25.0,,,,,,,,23.27365231513977,0.0001
17422,54,525.0,,,,,,,,23.817079544067383,0.0001
17860,55,250.0,,,,,,,,24.47197699546814,0.0001
18219,56,225.0,,,,,,,,24.962860584259033,0.0001
18497,57,100.0,,,,,,,,25.336383819580078,0.0001
18838,58,200.0,,,,,,,,25.794775247573853,0.0001
19197,59,250.0,,,,,,,,26.277427673339844,0.0001
19479,60,0.0,,,,,,,,26.653842210769653,0.0001
19774,61,50.0,,,,,,,,27.045782327651978,0.0001
20080,62,200.0,,,,,,,,27.45816683769226,0.0001
20485,63,175.0,,,,,,,,28.050236463546753,0.0001
20862,64,125.0,,,,,,,,28.557859897613525,0.0001
21160,65,100.0,,,,,,,,28.95371437072754,0.0001
21449,66,100.0,,,,,,,,29.345385313034058,0.0001
21841,67,225.0,,,,,,,,29.899089336395264,0.0001
22156,68,225.0,,,,,,,,30.350684881210327,0.0001
22635,69,575.0,,,,,,,,30.985642433166504,0.0001
22910,70,0.0,,,,,,,,31.37220335006714,0.0001
23242,71,250.0,,,,,,,,31.832720279693604,0.0001
23525,72,50.0,,,,,,,,32.29284167289734,0.0001
24000,73,350.0,,,,,,,,33.010770320892334,0.0001
24294,74,50.0,,,,,,,,33.44717812538147,0.0001
24568,75,0.0,,,,,,,,33.85038900375366,0.0001
25015,76,575.0,,,,,,,,34.526174783706665,0.0001
25425,77,200.0,,,,,,,,35.1170175075531,0.0001
25822,78,250.0,,,,,,,,35.71786856651306,0.0001
26108,79,25.0,,,,,,,,36.18189191818237,0.0001
26402,80,50.0,,,,,,,,36.590253829956055,0.0001
26743,81,125.0,,,,,,,,37.07941389083862,0.0001
27224,82,525.0,,,,,,,,37.77985620498657,0.0001
27692,83,300.0,,,,,,,,38.46235966682434,0.0001
28062,84,500.0,,,,,,,,38.961350202560425,0.0001
28427,85,250.0,,,,,,,,39.45052671432495,0.0001
28711,86,50.0,,,,,,,,39.828712463378906,0.0001
29208,87,325.0,,,,,,,,40.51501226425171,0.0001
29476,88,150.0,,,,,,,,40.983357429504395,0.0001
29907,89,250.0,,,,,,,,41.809415102005005,0.0001
30334,90,225.0,,,,,,,,42.51190209388733,0.0001
30656,91,125.0,,,,,,,,42.988524436950684,0.0001
30951,92,50.0,,,,,,,,43.45023560523987,0.0001
31229,93,100.0,,,,,,,,43.856929779052734,0.0001
31517,94,125.0,,,,,,,,44.30373549461365,0.0001
31831,95,175.0,,,,,,,,44.823310136795044,0.0001
32113,96,25.0,,,,,,,,45.206787109375,0.0001
32422,97,75.0,,,,,,,,45.61906886100769,0.0001
32734,98,175.0,,,,,,,,46.04280662536621,0.0001
33025,99,175.0,,,,,,,,46.43879675865173,0.0001
33313,100,25.0,,,,,,,,46.82266283035278,0.0001
33748,101,275.0,,,,,,,,47.40415549278259,0.0001
34102,102,200.0,,,,,,,,47.87233376502991,0.0001
34460,103,200.0,,,,,,,,48.35752058029175,0.0001
34841,104,225.0,,,,,,,,48.93138074874878,0.0001
35235,105,650.0,,,,,,,,49.469584465026855,0.0001
35562,106,200.0,,,,,,,,49.94059729576111,0.0001
35943,107,200.0,,,,,,,,50.50750923156738,0.0001
36190,108,75.0,,,,,,,,50.85324811935425,0.0001
36474,109,175.0,,,,,,,,51.279104709625244,0.0001
36757,110,0.0,,,,,,,,51.66359734535217,0.0001
37138,111,300.0,,,,,,,,52.1756591796875,0.0001
37378,112,50.0,,,,,,,,52.507885694503784,0.0001
37688,113,75.0,,,,,,,,52.9251229763031,0.0001
38043,114,275.0,,,,,,,,53.422221422195435,0.0001
38400,115,300.0,,,,,,,,53.89785432815552,0.0001
38691,116,25.0,,,,,,,,54.29092359542847,0.0001
38998,117,75.0,,,,,,,,54.70470452308655,0.0001
39370,118,250.0,,,,,,,,55.249516248703,0.0001
39652,119,25.0,,,,,,,,55.6855309009552,0.0001
40085,120,325.0,,,,,,,,56.332473039627075,0.0001
40367,121,125.0,,,,,,,,56.71508526802063,0.0001
40603,122,50.0,,,,,,,,57.04133701324463,0.0001
40880,123,75.0,,,,,,,,57.42083764076233,0.0001
41177,124,225.0,,,,,,,,57.82410717010498,0.0001
41507,125,125.0,,,,,,,,58.305962800979614,0.0001
41825,126,275.0,,,,,,,,58.7346453666687,0.0001
42257,127,225.0,,,,,,,,59.32758188247681,0.0001
42601,128,250.0,,,,,,,,59.78554391860962,0.0001
42873,129,0.0,,,,,,,,60.182624101638794,0.0001
43217,130,125.0,,,,,,,,60.643794775009155,0.0001
43501,131,50.0,,,,,,,,61.02982425689697,0.0001
43874,132,175.0,,,,,,,,61.537147760391235,0.0001
44204,133,150.0,,,,,,,,61.98254632949829,0.0001
44497,134,125.0,,,,,,,,62.38310241699219,0.0001
44795,135,50.0,,,,,,,,62.779274702072144,0.0001
45078,136,75.0,,,,,,,,63.159226179122925,0.0001
45443,137,225.0,,,,,,,,63.64810538291931,0.0001
45754,138,125.0,,,,,,,,64.09267807006836,0.0001
