global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
250,0,50.0,,,,,,,,0.679286003112793,0.0001
582,1,225.0,,,,,,,,1.2572603225708008,0.0001
858,2,0.0,,,,,,,,2.0334270000457764,0.0001
1170,3,125.0,,,,,,,,3.1414425373077393,0.0001
1448,4,25.0,,,,,,,,3.6982738971710205,0.0001
1744,5,200.0,,,,,,,,4.559217691421509,0.0001
2149,6,150.0,,,,,,,,5.362404823303223,0.0001
2518,7,425.0,,,,,,,,6.153470039367676,0.0001
2831,8,150.0,,,,,,,,6.728442430496216,0.0001
3211,9,500.0,,,,,,,,7.650152683258057,0.0001
3523,10,75.0,,,,,,,,8.164574384689331,0.0001
3973,11,575.0,,,,,,,,9.148507356643677,0.0001
4356,12,150.0,,,,,,,,9.919667959213257,0.0001
4659,13,50.0,,,,,,,,10.452182292938232,0.0001
5043,14,200.0,,,,,,,,10.9902024269104,0.0001
5316,15,175.0,,,,,,,,11.67440128326416,0.0001
5807,16,575.0,,,,,,,,12.906443119049072,0.0001
6207,17,325.0,,,,,,,,13.997124195098877,0.0001
6602,18,700.0,,,,,,,,14.9430673122406,0.0001
6876,19,0.0,,,,,,,,15.587202548980713,0.0001
7153,20,0.0,,,,,,,,16.13610863685608,0.0001
7470,21,75.0,,,,,,,,16.893491744995117,0.0001
7760,22,225.0,,,,,,,,17.788647890090942,0.0001
8049,23,25.0,,,,,,,,18.32418966293335,0.0001
8383,24,150.0,,,,,,,,19.17161464691162,0.0001
8734,25,450.0,,,,,,,,19.86997151374817,0.0001
9011,26,0.0,,,,,,,,20.5960853099823,0.0001
9332,27,150.0,,,,,,,,21.382049322128296,0.0001
9907,28,500.0,,,,,,,,22.501550674438477,0.0001
10232,29,100.0,,,,,,,,22.993914365768433,0.0001
10519,30,25.0,,,,,,,,23.403347492218018,0.0001
10855,31,200.0,,,,,,,,24.54180383682251,0.0001
11206,32,175.0,,,,,,,,25.359814167022705,0.0001
11476,33,125.0,,,,,,,,25.85226607322693,0.0001
11747,34,0.0,,,,,,,,26.64212918281555,0.0001
12022,35,0.0,,,,,,,,27.165390968322754,0.0001
12520,36,250.0,,,,,,,,28.294211387634277,0.0001
12870,37,250.0,,,,,,,,29.222230195999146,0.0001
13188,38,175.0,,,,,,,,29.97941541671753,0.0001
13494,39,75.0,,,,,,,,30.658506155014038,0.0001
13822,40,600.0,,,,,,,,31.291308164596558,0.0001
14148,41,75.0,,,,,,,,32.157421827316284,0.0001
14453,42,300.0,,,,,,,,32.85526490211487,0.0001
14762,43,225.0,,,,,,,,33.58653235435486,0.0001
15059,44,150.0,,,,,,,,34.344773292541504,0.0001
15353,45,125.0,,,,,,,,35.0687518119812,0.0001
15601,46,75.0,,,,,,,,35.634055852890015,0.0001
15982,47,425.0,,,,,,,,36.452778577804565,0.0001
16312,48,125.0,,,,,,,,37.42565059661865,0.0001
16629,49,125.0,,,,,,,,38.434765338897705,0.0001
16922,50,50.0,,,,,,,,39.17087364196777,0.0001
17331,51,600.0,,,,,,,,40.45702910423279,0.0001
17612,52,100.0,,,,,,,,41.06710147857666,0.0001
17968,53,150.0,,,,,,,,41.65239500999451,0.0001
18331,54,550.0,,,,,,,,42.596216440200806,0.0001
18676,55,75.0,,,,,,,,43.234853744506836,0.0001
18991,56,150.0,,,,,,,,43.68662428855896,0.0001
19284,57,50.0,,,,,,,,44.21716642379761,0.0001
19690,58,475.0,,,,,,,,45.39709496498108,0.0001
20014,59,75.0,,,,,,,,45.89155030250549,0.0001
20254,60,25.0,,,,,,,,46.242953300476074,0.0001
20546,61,50.0,,,,,,,,46.9980571269989,0.0001
20938,62,150.0,,,,,,,,47.87895917892456,0.0001
21302,63,175.0,,,,,,,,48.81344938278198,0.0001
21594,64,50.0,,,,,,,,49.56059551239014,0.0001
21917,65,150.0,,,,,,,,50.07084369659424,0.0001
22244,66,175.0,,,,,,,,51.14819049835205,0.0001
22597,67,225.0,,,,,,,,51.76694464683533,0.0001
22881,68,25.0,,,,,,,,52.40453100204468,0.0001
23202,69,175.0,,,,,,,,53.23805212974548,0.0001
23488,70,50.0,,,,,,,,54.139673471450806,0.0001
23853,71,175.0,,,,,,,,55.17371344566345,0.0001
24131,72,100.0,,,,,,,,55.907076358795166,0.0001
24439,73,200.0,,,,,,,,56.75646448135376,0.0001
24698,74,75.0,,,,,,,,57.457069635391235,0.0001
25072,75,225.0,,,,,,,,58.431029319763184,0.0001
25360,76,25.0,,,,,,,,59.16264033317566,0.0001
25662,77,175.0,,,,,,,,59.73846960067749,0.0001
25902,78,25.0,,,,,,,,60.3753604888916,0.0001
26221,79,125.0,,,,,,,,61.258864402770996,0.0001
26533,80,175.0,,,,,,,,62.183452129364014,0.0001
26837,81,75.0,,,,,,,,62.6496798992157,0.0001
27140,82,50.0,,,,,,,,63.23403000831604,0.0001
27445,83,100.0,,,,,,,,64.11128306388855,0.0001
27725,84,50.0,,,,,,,,64.92409372329712,0.0001
28061,85,75.0,,,,,,,,65.98217296600342,0.0001
28417,86,575.0,,,,,,,,66.56521987915039,0.0001
28730,87,200.0,,,,,,,,67.07572603225708,0.0001
28988,88,50.0,,,,,,,,67.64880537986755,0.0001
29324,89,250.0,,,,,,,,68.54790687561035,0.0001
29611,90,25.0,,,,,,,,69.223304271698,0.0001
29952,91,275.0,,,,,,,,69.819002866745,0.0001
30252,92,50.0,,,,,,,,70.2991271018982,0.0001
30582,93,175.0,,,,,,,,71.21029734611511,0.0001
30835,94,50.0,,,,,,,,71.87252902984619,0.0001
31129,95,50.0,,,,,,,,72.8711404800415,0.0001
31381,96,50.0,,,,,,,,73.31777501106262,0.0001
31662,97,25.0,,,,,,,,73.97926998138428,0.0001
31942,98,25.0,,,,,,,,74.38189125061035,0.0001
32247,99,125.0,,,,,,,,75.1134741306305,0.0001
32479,100,50.0,,,,,,,,75.66854786872864,0.0001
32808,101,125.0,,,,,,,,76.59758400917053,0.0001
33108,102,250.0,,,,,,,,77.36286687850952,0.0001
33447,103,150.0,,,,,,,,77.96486496925354,0.0001
33734,104,50.0,,,,,,,,78.71057057380676,0.0001
34114,105,525.0,,,,,,,,79.597895860672,0.0001
34499,106,225.0,,,,,,,,80.32590174674988,0.0001
34791,107,100.0,,,,,,,,81.00933790206909,0.0001
35122,108,125.0,,,,,,,,81.88334774971008,0.0001
35453,109,100.0,,,,,,,,82.76559281349182,0.0001
35761,110,125.0,,,,,,,,83.49896025657654,0.0001
36114,111,200.0,,,,,,,,84.50791549682617,0.0001
36438,112,100.0,,,,,,,,85.41721034049988,0.0001
36716,113,100.0,,,,,,,,86.2636353969574,0.0001
37005,114,50.0,,,,,,,,87.09031271934509,0.0001
37394,115,575.0,,,,,,,,87.78378224372864,0.0001
37707,116,125.0,,,,,,,,88.42990136146545,0.0001
38044,117,300.0,,,,,,,,88.98647785186768,0.0001
38351,118,125.0,,,,,,,,89.69140839576721,0.0001
38638,119,100.0,,,,,,,,90.12123966217041,0.0001
39062,120,250.0,,,,,,,,90.92351055145264,0.0001
39451,121,200.0,,,,,,,,91.86049175262451,0.0001
39918,122,600.0,,,,,,,,93.08084750175476,0.0001
40205,123,150.0,,,,,,,,93.9534080028534,0.0001
40446,124,50.0,,,,,,,,94.58974027633667,0.0001
40802,125,125.0,,,,,,,,95.55427956581116,0.0001
41058,126,50.0,,,,,,,,96.18760251998901,0.0001
41357,127,50.0,,,,,,,,96.7231776714325,0.0001
41704,128,200.0,,,,,,,,97.54949140548706,0.0001
42010,129,150.0,,,,,,,,98.20234251022339,0.0001
42291,130,175.0,,,,,,,,98.96604895591736,0.0001
42653,131,225.0,,,,,,,,99.91192722320557,0.0001
42963,132,225.0,,,,,,,,100.75284957885742,0.0001
43269,133,150.0,,,,,,,,101.4840476512909,0.0001
43658,134,275.0,,,,,,,,102.45036292076111,0.0001
43974,135,75.0,,,,,,,,103.26265716552734,0.0001
44295,136,100.0,,,,,,,,104.03150033950806,0.0001
44650,137,200.0,,,,,,,,104.97718167304993,0.0001
45025,138,200.0,,,,,,,,105.96693730354309,0.0001
45346,139,450.0,,,,,,,,106.66975593566895,0.0001
45649,140,175.0,,,,,,,,107.43749761581421,0.0001
45964,141,250.0,,,,,,,,108.13179159164429,0.0001
46277,142,75.0,,,,,,,,108.9027590751648,0.0001
46553,143,0.0,,,,,,,,109.39203929901123,0.0001
46968,144,325.0,,,,,,,,110.30855369567871,0.0001
47310,145,600.0,,,,,,,,111.16862845420837,0.0001
47634,146,150.0,,,,,,,,111.8096559047699,0.0001
48000,147,475.0,,,,,,,,112.45742464065552,0.0001
48353,148,350.0,,,,,,,,113.18800663948059,0.0001
48764,149,275.0,,,,,,,,113.80892300605774,0.0001
49036,150,0.0,,,,,,,,114.53261852264404,0.0001
49465,151,250.0,,,,,,,,115.4577989578247,0.0001
49801,152,200.0,,,,,,,,116.52805209159851,0.0001
50075,153,0.0,,,,,,,,117.11734437942505,0.0001
50431,154,700.0,,,,,,,,117.96577334403992,0.0001
50753,155,225.0,,,,,,,,118.8364462852478,0.0001
51074,156,100.0,,,,,,,,119.3863730430603,0.0001
51384,157,125.0,,,,,,,,120.30056548118591,0.0001
51828,158,250.0,,,,,,,,121.51852202415466,0.0001
52107,159,75.0,,,,,,,,122.43937230110168,0.0001
52414,160,100.0,,,,,,,,123.28713726997375,0.0001
52773,161,125.0,,,,,,,,123.97973823547363,0.0001
53132,162,575.0,,,,,,,,125.12182974815369,0.0001
53417,163,50.0,,,,,,,,125.90962743759155,0.0001
53680,164,400.0,,,,,,,,126.47789406776428,0.0001
54004,165,125.0,,,,,,,,127.56516599655151,0.0001
54392,166,250.0,,,,,,,,128.80869722366333,0.0001
54705,167,125.0,,,,,,,,129.61264896392822,0.0001
54988,168,50.0,,,,,,,,130.33274722099304,0.0001
55287,169,225.0,,,,,,,,131.0844156742096,0.0001
55685,170,175.0,,,,,,,,132.1437759399414,0.0001
56036,171,225.0,,,,,,,,133.07342982292175,0.0001
56325,172,50.0,,,,,,,,133.91328024864197,0.0001
56623,173,75.0,,,,,,,,134.40039658546448,0.0001
56871,174,50.0,,,,,,,,135.21776056289673,0.0001
57195,175,150.0,,,,,,,,136.17943286895752,0.0001
57535,176,175.0,,,,,,,,136.95620465278625,0.0001
57937,177,300.0,,,,,,,,137.84655046463013,0.0001
58326,178,525.0,,,,,,,,139.05737447738647,0.0001
58679,179,150.0,,,,,,,,139.60978388786316,0.0001
59048,180,200.0,,,,,,,,140.28878664970398,0.0001
59309,181,150.0,,,,,,,,140.8387372493744,0.0001
59724,182,550.0,,,,,,,,141.73984575271606,0.0001
60179,183,500.0,,,,,,,,142.88886308670044,0.0001
60708,184,775.0,,,,,,,,143.9467055797577,0.0001
61168,185,350.0,,,,,,,,144.7464611530304,0.0001
61440,186,175.0,,,,,,,,145.1601243019104,0.0001
61818,187,300.0,,,,,,,,146.1167552471161,0.0001
62096,188,0.0,,,,,,,,146.7154576778412,0.0001
62364,189,175.0,,,,,,,,147.30055832862854,0.0001
62621,190,75.0,,,,,,,,147.85378742218018,0.0001
62995,191,125.0,,,,,,,,148.49225568771362,0.0001
63382,192,275.0,,,,,,,,149.1990258693695,0.0001
63631,193,75.0,,,,,,,,149.60367941856384,0.0001
63999,194,250.0,,,,,,,,150.25141978263855,0.0001
64428,195,300.0,,,,,,,,150.95468401908875,0.0001
64823,196,200.0,,,,,,,,151.59424257278442,0.0001
65147,197,100.0,,,,,,,,152.07058596611023,0.0001
65490,198,225.0,,,,,,,,152.74509644508362,0.0001
65813,199,75.0,,,,,,,,153.2412292957306,0.0001
66143,200,175.0,,,,,,,,153.84812116622925,0.0001
66480,201,225.0,,,,,,,,154.43381214141846,0.0001
66750,202,175.0,,,,,,,,154.9281928539276,0.0001
67016,203,50.0,,,,,,,,155.41419124603271,0.0001
67318,204,150.0,,,,,,,,156.11463284492493,0.0001
67860,205,425.0,,,,,,,,157.18364334106445,0.0001
68147,206,100.0,,,,,,,,157.7709605693817,0.0001
68389,207,75.0,,,,,,,,158.22938132286072,0.0001
68696,208,175.0,,,,,,,,158.88072419166565,0.0001
68977,209,125.0,,,,,,,,159.31060242652893,0.0001
69259,210,200.0,,,,,,,,160.16318202018738,0.0001
69563,211,75.0,,,,,,,,160.90230989456177,0.0001
69976,212,125.0,,,,,,,,161.92354536056519,0.0001
70311,213,150.0,,,,,,,,162.60663318634033,0.0001
70606,214,300.0,,,,,,,,163.25967121124268,0.0001
70925,215,225.0,,,,,,,,163.94235515594482,0.0001
71254,216,175.0,,,,,,,,164.59235405921936,0.0001
71549,217,200.0,,,,,,,,165.28885078430176,0.0001
71862,218,75.0,,,,,,,,165.97155284881592,0.0001
72189,219,75.0,,,,,,,,166.61592817306519,0.0001
72488,220,50.0,,,,,,,,167.12311458587646,0.0001
72736,221,50.0,,,,,,,,167.5841646194458,0.0001
73102,222,250.0,,,,,,,,168.2593822479248,0.0001
73412,223,250.0,,,,,,,,169.08772039413452,0.0001
73712,224,75.0,,,,,,,,169.61647582054138,0.0001
74023,225,125.0,,,,,,,,170.25421476364136,0.0001
74334,226,150.0,,,,,,,,170.90437579154968,0.0001
74703,227,150.0,,,,,,,,171.88462686538696,0.0001
74946,228,75.0,,,,,,,,172.28575468063354,0.0001
75255,229,200.0,,,,,,,,172.76713490486145,0.0001
75569,230,100.0,,,,,,,,173.2559370994568,0.0001
75863,231,175.0,,,,,,,,173.8195779323578,0.0001
76142,232,0.0,,,,,,,,174.30576515197754,0.0001
76433,233,50.0,,,,,,,,174.82435011863708,0.0001
76772,234,200.0,,,,,,,,175.38364338874817,0.0001
77171,235,250.0,,,,,,,,176.11137652397156,0.0001
