global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
543,0,20.0,,,,,,,,1.6763217449188232,0.0001
1050,1,60.0,,,,,,,,2.84639835357666,0.0001
1527,2,100.0,,,,,,,,4.405136585235596,0.0001
1907,3,20.0,,,,,,,,5.336762428283691,0.0001
2504,4,100.0,,,,,,,,6.451033353805542,0.0001
3089,5,60.0,,,,,,,,7.486302614212036,0.0001
3496,6,20.0,,,,,,,,8.491852045059204,0.0001
3988,7,40.0,,,,,,,,9.59805178642273,0.0001
4420,8,40.0,,,,,,,,10.412865400314331,0.0001
4942,9,60.0,,,,,,,,11.465391159057617,0.0001
5703,10,200.0,,,,,,,,13.170557498931885,0.0001
6077,11,20.0,,,,,,,,13.963083982467651,0.0001
6429,12,0.0,,,,,,,,14.737018585205078,0.0001
6878,13,60.0,,,,,,,,15.65241003036499,0.0001
7466,14,120.0,,,,,,,,16.90070629119873,0.0001
8071,15,100.0,,,,,,,,18.293843269348145,0.0001
8679,16,140.0,,,,,,,,19.654260873794556,0.0001
9167,17,60.0,,,,,,,,20.545703649520874,0.0001
10140,18,220.0,,,,,,,,22.101682662963867,0.0001
10723,19,100.0,,,,,,,,23.46391725540161,0.0001
11125,20,20.0,,,,,,,,24.207523822784424,0.0001
11706,21,100.0,,,,,,,,25.750690937042236,0.0001
12281,22,80.0,,,,,,,,26.775995016098022,0.0001
12733,23,60.0,,,,,,,,27.866902828216553,0.0001
13233,24,100.0,,,,,,,,29.30294966697693,0.0001
13771,25,120.0,,,,,,,,30.36486506462097,0.0001
14313,26,160.0,,,,,,,,31.313995122909546,0.0001
14786,27,80.0,,,,,,,,32.21168327331543,0.0001
15122,28,0.0,,,,,,,,33.085070848464966,0.0001
15538,29,40.0,,,,,,,,33.823795318603516,0.0001
16417,30,200.0,,,,,,,,35.5943968296051,0.0001
16936,31,80.0,,,,,,,,36.895514249801636,0.0001
17505,32,100.0,,,,,,,,37.743223428726196,0.0001
17947,33,60.0,,,,,,,,38.80280685424805,0.0001
18332,34,40.0,,,,,,,,39.651320695877075,0.0001
18665,35,0.0,,,,,,,,40.26945781707764,0.0001
19042,36,20.0,,,,,,,,41.064247369766235,0.0001
19453,37,60.0,,,,,,,,42.14459276199341,0.0001
19937,38,80.0,,,,,,,,43.05839014053345,0.0001
20344,39,60.0,,,,,,,,43.70408654212952,0.0001
20842,40,40.0,,,,,,,,44.74324870109558,0.0001
21671,41,200.0,,,,,,,,46.5286169052124,0.0001
22148,42,40.0,,,,,,,,47.256479263305664,0.0001
22627,43,40.0,,,,,,,,48.52173900604248,0.0001
23153,44,80.0,,,,,,,,49.83695840835571,0.0001
23770,45,100.0,,,,,,,,51.313817501068115,0.0001
24288,46,100.0,,,,,,,,52.58351540565491,0.0001
24765,47,100.0,,,,,,,,53.608742475509644,0.0001
25362,48,140.0,,,,,,,,54.60592436790466,0.0001
25768,49,60.0,,,,,,,,55.48461937904358,0.0001
26236,50,80.0,,,,,,,,56.556896686553955,0.0001
26623,51,40.0,,,,,,,,57.14008688926697,0.0001
27233,52,80.0,,,,,,,,58.37065410614014,0.0001
27950,53,180.0,,,,,,,,59.91029500961304,0.0001
28327,54,20.0,,,,,,,,60.76374101638794,0.0001
28766,55,40.0,,,,,,,,61.82767677307129,0.0001
29241,56,80.0,,,,,,,,62.781662702560425,0.0001
30104,57,260.0,,,,,,,,64.21251058578491,0.0001
30667,58,20.0,,,,,,,,65.44676160812378,0.0001
31061,59,20.0,,,,,,,,66.317800283432,0.0001
31853,60,180.0,,,,,,,,67.99590468406677,0.0001
32649,61,200.0,,,,,,,,69.86717700958252,0.0001
33155,62,60.0,,,,,,,,71.0848593711853,0.0001
33748,63,120.0,,,,,,,,72.40527844429016,0.0001
34164,64,20.0,,,,,,,,73.40926122665405,0.0001
34590,65,40.0,,,,,,,,74.1665735244751,0.0001
34868,66,0.0,,,,,,,,74.87748432159424,0.0001
35344,67,40.0,,,,,,,,76.1845178604126,0.0001
36170,68,220.0,,,,,,,,77.8339478969574,0.0001
36540,69,0.0,,,,,,,,78.74288487434387,0.0001
36884,70,20.0,,,,,,,,79.61055421829224,0.0001
37514,71,80.0,,,,,,,,81.10754299163818,0.0001
37998,72,80.0,,,,,,,,82.14599585533142,0.0001
38546,73,100.0,,,,,,,,83.18827295303345,0.0001
39010,74,20.0,,,,,,,,84.02777194976807,0.0001
39624,75,80.0,,,,,,,,85.46400690078735,0.0001
40215,76,60.0,,,,,,,,86.49371886253357,0.0001
40675,77,60.0,,,,,,,,87.39762282371521,0.0001
41262,78,80.0,,,,,,,,88.65040397644043,0.0001
41839,79,80.0,,,,,,,,89.73582434654236,0.0001
42370,80,120.0,,,,,,,,91.12345671653748,0.0001
42847,81,80.0,,,,,,,,92.20694541931152,0.0001
43184,82,0.0,,,,,,,,93.11693954467773,0.0001
44383,83,200.0,,,,,,,,96.02876949310303,0.0001
44783,84,40.0,,,,,,,,96.84907746315002,0.0001
45248,85,40.0,,,,,,,,98.07348680496216,0.0001
45869,86,120.0,,,,,,,,99.78611612319946,0.0001
46488,87,100.0,,,,,,,,101.09104752540588,0.0001
46978,88,20.0,,,,,,,,102.07196879386902,0.0001
47368,89,20.0,,,,,,,,103.0752341747284,0.0001
48200,90,220.0,,,,,,,,105.18695878982544,0.0001
48861,91,80.0,,,,,,,,106.69087862968445,0.0001
50041,92,320.0,,,,,,,,109.169424533844,0.0001
50686,93,100.0,,,,,,,,110.63447856903076,0.0001
51344,94,140.0,,,,,,,,111.84692358970642,0.0001
51719,95,60.0,,,,,,,,112.55073499679565,0.0001
52085,96,20.0,,,,,,,,113.61266446113586,0.0001
52601,97,80.0,,,,,,,,114.73683071136475,0.0001
53355,98,200.0,,,,,,,,116.40828251838684,0.0001
53713,99,0.0,,,,,,,,117.4422550201416,0.0001
54219,100,80.0,,,,,,,,118.56372880935669,0.0001
54826,101,60.0,,,,,,,,119.93269801139832,0.0001
55213,102,60.0,,,,,,,,120.67469024658203,0.0001
55693,103,120.0,,,,,,,,121.78658390045166,0.0001
56081,104,20.0,,,,,,,,122.81879138946533,0.0001
56813,105,120.0,,,,,,,,124.28266286849976,0.0001
57211,106,40.0,,,,,,,,125.42670702934265,0.0001
57707,107,60.0,,,,,,,,126.51954793930054,0.0001
58283,108,80.0,,,,,,,,127.6067430973053,0.0001
58830,109,100.0,,,,,,,,128.78933811187744,0.0001
59549,110,100.0,,,,,,,,130.24534678459167,0.0001
60210,111,120.0,,,,,,,,131.96977853775024,0.0001
60747,112,80.0,,,,,,,,133.20606398582458,0.0001
61547,113,180.0,,,,,,,,134.99061703681946,0.0001
61931,114,40.0,,,,,,,,135.75400257110596,0.0001
62472,115,120.0,,,,,,,,136.94700717926025,0.0001
62847,116,40.0,,,,,,,,137.78632593154907,0.0001
63506,117,120.0,,,,,,,,139.31691431999207,0.0001
63950,118,60.0,,,,,,,,140.28788113594055,0.0001
64636,119,140.0,,,,,,,,141.9045011997223,0.0001
65495,120,180.0,,,,,,,,144.07438135147095,0.0001
65824,121,0.0,,,,,,,,144.75050044059753,0.0001
66227,122,60.0,,,,,,,,145.7452356815338,0.0001
66938,123,160.0,,,,,,,,146.99721765518188,0.0001
67416,124,60.0,,,,,,,,148.02949929237366,0.0001
68308,125,260.0,,,,,,,,150.03256011009216,0.0001
68700,126,20.0,,,,,,,,150.84759950637817,0.0001
69221,127,80.0,,,,,,,,152.19843912124634,0.0001
69661,128,80.0,,,,,,,,153.39582896232605,0.0001
