global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
1029,0,280.0,,,,,,,,1.5743632316589355,0.0001
1774,1,200.0,,,,,,,,2.487239360809326,0.0001
2226,2,100.0,,,,,,,,3.046520471572876,0.0001
2726,3,80.0,,,,,,,,3.677581787109375,0.0001
3293,4,100.0,,,,,,,,4.413197755813599,0.0001
3595,5,0.0,,,,,,,,4.7927634716033936,0.0001
4049,6,80.0,,,,,,,,5.367244720458984,0.0001
4507,7,60.0,,,,,,,,5.948791742324829,0.0001
5046,8,60.0,,,,,,,,6.62675929069519,0.0001
5471,9,40.0,,,,,,,,7.157819986343384,0.0001
6110,10,120.0,,,,,,,,7.952032804489136,0.0001
6723,11,60.0,,,,,,,,8.709608316421509,0.0001
7051,12,0.0,,,,,,,,9.115832090377808,0.0001
7436,13,40.0,,,,,,,,9.594236135482788,0.0001
7840,14,40.0,,,,,,,,10.099562644958496,0.0001
8205,15,0.0,,,,,,,,10.554715871810913,0.0001
8651,16,80.0,,,,,,,,11.107657194137573,0.0001
9212,17,100.0,,,,,,,,11.799056768417358,0.0001
9539,18,20.0,,,,,,,,12.206989288330078,0.0001
9994,19,80.0,,,,,,,,12.767977237701416,0.0001
10309,20,0.0,,,,,,,,13.162250280380249,0.0001
10944,21,120.0,,,,,,,,13.95158076286316,0.0001
11348,22,40.0,,,,,,,,14.463037729263306,0.0001
11831,23,80.0,,,,,,,,15.066489458084106,0.0001
12442,24,60.0,,,,,,,,15.829179286956787,0.0001
12841,25,20.0,,,,,,,,16.33658742904663,0.0001
13128,26,0.0,,,,,,,,16.697911500930786,0.0001
13461,27,0.0,,,,,,,,17.115092039108276,0.0001
14033,28,120.0,,,,,,,,17.833558082580566,0.0001
14446,29,20.0,,,,,,,,18.358346939086914,0.0001
14791,30,20.0,,,,,,,,18.793079614639282,0.0001
15302,31,100.0,,,,,,,,19.44196057319641,0.0001
16039,32,180.0,,,,,,,,20.36370873451233,0.0001
16611,33,120.0,,,,,,,,21.079047441482544,0.0001
16961,34,0.0,,,,,,,,21.516281366348267,0.0001
17476,35,140.0,,,,,,,,22.156432151794434,0.0001
17909,36,40.0,,,,,,,,22.69442582130432,0.0001
18255,37,40.0,,,,,,,,23.12703800201416,0.0001
18707,38,20.0,,,,,,,,23.69736886024475,0.0001
19108,39,20.0,,,,,,,,24.195754289627075,0.0001
19674,40,120.0,,,,,,,,24.909707069396973,0.0001
