global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
424,0,40.0,,,,,,,,1.368088960647583,0.0001
934,1,80.0,,,,,,,,2.774055242538452,0.0001
1366,2,40.0,,,,,,,,3.7960431575775146,0.0001
1824,3,40.0,,,,,,,,4.831761360168457,0.0001
2492,4,80.0,,,,,,,,6.035607814788818,0.0001
2856,5,0.0,,,,,,,,7.096410274505615,0.0001
3174,6,0.0,,,,,,,,8.010268449783325,0.0001
3642,7,80.0,,,,,,,,9.528174638748169,0.0001
4032,8,60.0,,,,,,,,10.5170419216156,0.0001
4660,9,180.0,,,,,,,,11.680504322052002,0.0001
5384,10,200.0,,,,,,,,13.141181468963623,0.0001
5731,11,0.0,,,,,,,,13.776614904403687,0.0001
6157,12,40.0,,,,,,,,14.618484497070312,0.0001
6584,13,20.0,,,,,,,,15.340754508972168,0.0001
7519,14,260.0,,,,,,,,17.372087001800537,0.0001
7824,15,0.0,,,,,,,,18.091572761535645,0.0001
8216,16,40.0,,,,,,,,18.80661416053772,0.0001
8547,17,0.0,,,,,,,,19.4863383769989,0.0001
9096,18,100.0,,,,,,,,20.68098473548889,0.0001
9480,19,40.0,,,,,,,,21.70263433456421,0.0001
9977,20,60.0,,,,,,,,22.916741609573364,0.0001
10405,21,40.0,,,,,,,,24.024549961090088,0.0001
10984,22,100.0,,,,,,,,25.691344738006592,0.0001
11491,23,80.0,,,,,,,,27.075443029403687,0.0001
12158,24,140.0,,,,,,,,28.763614892959595,0.0001
12708,25,160.0,,,,,,,,29.692758083343506,0.0001
13257,26,100.0,,,,,,,,31.021716117858887,0.0001
13890,27,140.0,,,,,,,,32.54072403907776,0.0001
14322,28,40.0,,,,,,,,33.649298667907715,0.0001
14746,29,40.0,,,,,,,,34.62490940093994,0.0001
15386,30,100.0,,,,,,,,36.13641333580017,0.0001
15809,31,40.0,,,,,,,,37.073243379592896,0.0001
16243,32,40.0,,,,,,,,38.24922585487366,0.0001
16567,33,0.0,,,,,,,,38.994996547698975,0.0001
16991,34,60.0,,,,,,,,39.96999931335449,0.0001
17668,35,120.0,,,,,,,,41.25016474723816,0.0001
18332,36,80.0,,,,,,,,43.00842261314392,0.0001
18776,37,60.0,,,,,,,,43.81253910064697,0.0001
19443,38,80.0,,,,,,,,45.253941774368286,0.0001
19944,39,100.0,,,,,,,,46.393282651901245,0.0001
20415,40,80.0,,,,,,,,47.28392171859741,0.0001
20985,41,120.0,,,,,,,,49.08069157600403,0.0001
21349,42,0.0,,,,,,,,50.08898115158081,0.0001
22169,43,140.0,,,,,,,,52.183741331100464,0.0001
22617,44,80.0,,,,,,,,53.25321412086487,0.0001
22936,45,0.0,,,,,,,,53.92789149284363,0.0001
23322,46,80.0,,,,,,,,54.95047402381897,0.0001
23825,47,20.0,,,,,,,,56.332250356674194,0.0001
24206,48,40.0,,,,,,,,57.24199295043945,0.0001
24597,49,20.0,,,,,,,,58.303677797317505,0.0001
24987,50,40.0,,,,,,,,59.02414679527283,0.0001
25675,51,180.0,,,,,,,,61.046417474746704,0.0001
26134,52,80.0,,,,,,,,62.14383029937744,0.0001
26594,53,80.0,,,,,,,,63.164079427719116,0.0001
27025,54,20.0,,,,,,,,64.19829630851746,0.0001
27730,55,120.0,,,,,,,,66.02841877937317,0.0001
28357,56,140.0,,,,,,,,67.89554071426392,0.0001
29248,57,160.0,,,,,,,,69.50753092765808,0.0001
29835,58,100.0,,,,,,,,70.80749440193176,0.0001
30106,59,0.0,,,,,,,,71.37409925460815,0.0001
30954,60,280.0,,,,,,,,73.2779290676117,0.0001
31246,61,0.0,,,,,,,,74.10266757011414,0.0001
31669,62,60.0,,,,,,,,75.34632349014282,0.0001
31996,63,0.0,,,,,,,,76.16448521614075,0.0001
32478,64,160.0,,,,,,,,77.02385830879211,0.0001
33256,65,160.0,,,,,,,,78.78676128387451,0.0001
33736,66,60.0,,,,,,,,80.16531157493591,0.0001
34168,67,60.0,,,,,,,,81.12190675735474,0.0001
34536,68,60.0,,,,,,,,81.91574144363403,0.0001
34900,69,40.0,,,,,,,,82.46472525596619,0.0001
35764,70,240.0,,,,,,,,84.31984782218933,0.0001
36086,71,0.0,,,,,,,,85.08826899528503,0.0001
36578,72,80.0,,,,,,,,86.26528191566467,0.0001
37576,73,240.0,,,,,,,,88.78256559371948,0.0001
38073,74,100.0,,,,,,,,89.6724271774292,0.0001
38500,75,40.0,,,,,,,,90.41866159439087,0.0001
38885,76,60.0,,,,,,,,91.32404661178589,0.0001
39280,77,40.0,,,,,,,,92.35920429229736,0.0001
39834,78,160.0,,,,,,,,93.48181486129761,0.0001
40527,79,120.0,,,,,,,,95.12513756752014,0.0001
41150,80,160.0,,,,,,,,96.43041205406189,0.0001
41818,81,180.0,,,,,,,,98.1285924911499,0.0001
42307,82,80.0,,,,,,,,99.16671109199524,0.0001
43019,83,160.0,,,,,,,,101.0074291229248,0.0001
43359,84,20.0,,,,,,,,101.79567360877991,0.0001
43728,85,20.0,,,,,,,,102.33070135116577,0.0001
44048,86,40.0,,,,,,,,103.01818776130676,0.0001
44698,87,140.0,,,,,,,,104.67003774642944,0.0001
45144,88,60.0,,,,,,,,105.79904341697693,0.0001
45588,89,40.0,,,,,,,,106.58742594718933,0.0001
46150,90,80.0,,,,,,,,107.926344871521,0.0001
46786,91,160.0,,,,,,,,109.6538622379303,0.0001
47228,92,40.0,,,,,,,,110.87091970443726,0.0001
47897,93,160.0,,,,,,,,112.90097999572754,0.0001
48427,94,120.0,,,,,,,,114.43488216400146,0.0001
49395,95,200.0,,,,,,,,116.78638935089111,0.0001
49950,96,140.0,,,,,,,,118.59921383857727,0.0001
50346,97,80.0,,,,,,,,119.58009886741638,0.0001
50805,98,100.0,,,,,,,,120.6491494178772,0.0001
51475,99,120.0,,,,,,,,122.7418565750122,0.0001
52201,100,200.0,,,,,,,,124.77855205535889,0.0001
52664,101,40.0,,,,,,,,125.9695200920105,0.0001
53402,102,160.0,,,,,,,,127.70097208023071,0.0001
53780,103,60.0,,,,,,,,128.92140889167786,0.0001
54300,104,120.0,,,,,,,,129.9393653869629,0.0001
55004,105,180.0,,,,,,,,131.78337168693542,0.0001
55709,106,160.0,,,,,,,,133.20917296409607,0.0001
56595,107,240.0,,,,,,,,135.32645082473755,0.0001
57109,108,80.0,,,,,,,,136.62555742263794,0.0001
58041,109,280.0,,,,,,,,138.7599902153015,0.0001
58585,110,100.0,,,,,,,,139.6404128074646,0.0001
59122,111,20.0,,,,,,,,140.55072712898254,0.0001
59708,112,180.0,,,,,,,,141.80680203437805,0.0001
60246,113,100.0,,,,,,,,142.90593838691711,0.0001
60932,114,180.0,,,,,,,,144.03789973258972,0.0001
61316,115,20.0,,,,,,,,145.00413036346436,0.0001
61932,116,120.0,,,,,,,,146.3289713859558,0.0001
62646,117,100.0,,,,,,,,147.6807827949524,0.0001
63059,118,40.0,,,,,,,,148.29292678833008,0.0001
63664,119,100.0,,,,,,,,149.5842776298523,0.0001
64468,120,240.0,,,,,,,,150.9649214744568,0.0001
64949,121,60.0,,,,,,,,152.14685249328613,0.0001
65257,122,0.0,,,,,,,,152.92030358314514,0.0001
65863,123,80.0,,,,,,,,154.1137773990631,0.0001
66268,124,40.0,,,,,,,,155.0795862674713,0.0001
66638,125,20.0,,,,,,,,155.81446385383606,0.0001
67622,126,280.0,,,,,,,,157.30368208885193,0.0001
68728,127,280.0,,,,,,,,159.51911425590515,0.0001
69581,128,160.0,,,,,,,,160.954523563385,0.0001
70139,129,120.0,,,,,,,,162.26302576065063,0.0001
