global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
294,0,175.0,,,,,,,,0.5180435180664062,0.0001
684,1,200.0,,,,,,,,1.2408807277679443,0.0001
1020,2,175.0,,,,,,,,1.7281906604766846,0.0001
1339,3,75.0,,,,,,,,2.173839807510376,0.0001
1691,4,175.0,,,,,,,,2.658801794052124,0.0001
1993,5,125.0,,,,,,,,3.0894365310668945,0.0001
2283,6,100.0,,,,,,,,3.5070788860321045,0.0001
2575,7,225.0,,,,,,,,3.9224765300750732,0.0001
2920,8,175.0,,,,,,,,4.416512966156006,0.0001
3290,9,275.0,,,,,,,,4.955944538116455,0.0001
3526,10,25.0,,,,,,,,5.292569637298584,0.0001
3816,11,25.0,,,,,,,,5.664348602294922,0.0001
4109,12,25.0,,,,,,,,6.053849935531616,0.0001
4347,13,50.0,,,,,,,,6.36794376373291,0.0001
4634,14,50.0,,,,,,,,6.72707986831665,0.0001
5040,15,225.0,,,,,,,,7.223863840103149,0.0001
5452,16,225.0,,,,,,,,7.728738307952881,0.0001
5905,17,500.0,,,,,,,,8.291056394577026,0.0001
6179,18,0.0,,,,,,,,8.6403489112854,0.0001
6465,19,25.0,,,,,,,,8.99941611289978,0.0001
6801,20,275.0,,,,,,,,9.418890714645386,0.0001
7092,21,50.0,,,,,,,,9.778188705444336,0.0001
7498,22,275.0,,,,,,,,10.31563949584961,0.0001
7775,23,0.0,,,,,,,,10.70869493484497,0.0001
8167,24,150.0,,,,,,,,11.189502954483032,0.0001
8501,25,175.0,,,,,,,,11.601532936096191,0.0001
8778,26,175.0,,,,,,,,11.94204306602478,0.0001
9089,27,175.0,,,,,,,,12.334506273269653,0.0001
9415,28,125.0,,,,,,,,12.742404222488403,0.0001
9726,29,150.0,,,,,,,,13.140916347503662,0.0001
9997,30,0.0,,,,,,,,13.478387832641602,0.0001
10354,31,250.0,,,,,,,,13.924095392227173,0.0001
10699,32,75.0,,,,,,,,14.393596410751343,0.0001
11139,33,575.0,,,,,,,,14.934699296951294,0.0001
11470,34,125.0,,,,,,,,15.504125833511353,0.0001
11777,35,175.0,,,,,,,,15.90077543258667,0.0001
12067,36,50.0,,,,,,,,16.299798250198364,0.0001
12344,37,0.0,,,,,,,,16.6753032207489,0.0001
12661,38,200.0,,,,,,,,17.109240770339966,0.0001
13077,39,300.0,,,,,,,,17.68583655357361,0.0001
13347,40,125.0,,,,,,,,18.125672340393066,0.0001
13696,41,200.0,,,,,,,,18.592554807662964,0.0001
