global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
424,0,40.0,,,,,,,,0.6821463108062744,0.0001
934,1,80.0,,,,,,,,1.5355322360992432,0.0001
1366,2,40.0,,,,,,,,2.0968263149261475,0.0001
1824,3,40.0,,,,,,,,2.7545230388641357,0.0001
2492,4,80.0,,,,,,,,3.6096954345703125,0.0001
2856,5,0.0,,,,,,,,4.078669309616089,0.0001
3174,6,0.0,,,,,,,,4.485750436782837,0.0001
3642,7,80.0,,,,,,,,5.085937261581421,0.0001
4032,8,60.0,,,,,,,,5.5862250328063965,0.0001
4660,9,180.0,,,,,,,,6.371081352233887,0.0001
5384,10,200.0,,,,,,,,7.298308372497559,0.0001
5731,11,0.0,,,,,,,,7.734687566757202,0.0001
6157,12,40.0,,,,,,,,8.265485525131226,0.0001
6584,13,20.0,,,,,,,,8.80038571357727,0.0001
7519,14,260.0,,,,,,,,9.962125539779663,0.0001
7824,15,0.0,,,,,,,,10.34599494934082,0.0001
8216,16,40.0,,,,,,,,10.847894668579102,0.0001
8547,17,0.0,,,,,,,,11.300971269607544,0.0001
9096,18,100.0,,,,,,,,11.993817567825317,0.0001
9480,19,40.0,,,,,,,,12.482527256011963,0.0001
9977,20,60.0,,,,,,,,13.109053611755371,0.0001
10405,21,40.0,,,,,,,,13.651102304458618,0.0001
10984,22,100.0,,,,,,,,14.377923011779785,0.0001
11491,23,80.0,,,,,,,,15.030755996704102,0.0001
12158,24,140.0,,,,,,,,15.868178844451904,0.0001
12708,25,160.0,,,,,,,,16.559085607528687,0.0001
13257,26,100.0,,,,,,,,17.244127988815308,0.0001
13890,27,140.0,,,,,,,,18.03037428855896,0.0001
14322,28,40.0,,,,,,,,18.583179473876953,0.0001
14746,29,40.0,,,,,,,,19.137390851974487,0.0001
15386,30,100.0,,,,,,,,20.041552543640137,0.0001
15809,31,40.0,,,,,,,,20.644277334213257,0.0001
16243,32,40.0,,,,,,,,21.233078479766846,0.0001
16567,33,0.0,,,,,,,,21.646648406982422,0.0001
16991,34,60.0,,,,,,,,22.183608055114746,0.0001
17668,35,120.0,,,,,,,,23.025113344192505,0.0001
18332,36,80.0,,,,,,,,23.974902629852295,0.0001
18776,37,60.0,,,,,,,,24.541765213012695,0.0001
19443,38,80.0,,,,,,,,25.390878200531006,0.0001
19944,39,100.0,,,,,,,,26.028940439224243,0.0001
20415,40,80.0,,,,,,,,26.62040400505066,0.0001
20985,41,120.0,,,,,,,,27.34688711166382,0.0001
21349,42,0.0,,,,,,,,27.83009386062622,0.0001
22169,43,140.0,,,,,,,,28.853110790252686,0.0001
22617,44,80.0,,,,,,,,29.42396068572998,0.0001
22936,45,0.0,,,,,,,,29.82957911491394,0.0001
23322,46,80.0,,,,,,,,30.325201988220215,0.0001
23825,47,20.0,,,,,,,,30.95667839050293,0.0001
24206,48,40.0,,,,,,,,31.492559909820557,0.0001
24597,49,20.0,,,,,,,,32.00598764419556,0.0001
24987,50,40.0,,,,,,,,32.51018953323364,0.0001
25675,51,180.0,,,,,,,,33.43969702720642,0.0001
26134,52,80.0,,,,,,,,34.02511954307556,0.0001
26594,53,80.0,,,,,,,,34.610320806503296,0.0001
27025,54,20.0,,,,,,,,35.17071485519409,0.0001
27730,55,120.0,,,,,,,,36.06750726699829,0.0001
28357,56,140.0,,,,,,,,36.8643901348114,0.0001
29248,57,160.0,,,,,,,,38.10316205024719,0.0001
29835,58,100.0,,,,,,,,38.846574783325195,0.0001
30106,59,0.0,,,,,,,,39.215962648391724,0.0001
30954,60,280.0,,,,,,,,40.31926679611206,0.0001
31246,61,0.0,,,,,,,,40.70178985595703,0.0001
31669,62,60.0,,,,,,,,41.246716260910034,0.0001
31996,63,0.0,,,,,,,,41.666491746902466,0.0001
32478,64,160.0,,,,,,,,42.28111290931702,0.0001
33256,65,160.0,,,,,,,,43.27321004867554,0.0001
33736,66,60.0,,,,,,,,43.885464906692505,0.0001
34168,67,60.0,,,,,,,,44.442378282547,0.0001
34536,68,60.0,,,,,,,,44.921292781829834,0.0001
34900,69,40.0,,,,,,,,45.38707399368286,0.0001
35764,70,240.0,,,,,,,,46.53539776802063,0.0001
36086,71,0.0,,,,,,,,46.971553564071655,0.0001
36578,72,80.0,,,,,,,,47.67228055000305,0.0001
37576,73,240.0,,,,,,,,49.039634466171265,0.0001
38073,74,100.0,,,,,,,,49.742225885391235,0.0001
38500,75,40.0,,,,,,,,50.35701847076416,0.0001
38885,76,60.0,,,,,,,,50.853100299835205,0.0001
39280,77,40.0,,,,,,,,51.36071801185608,0.0001
39834,78,160.0,,,,,,,,52.062604904174805,0.0001
40527,79,120.0,,,,,,,,52.960527181625366,0.0001
41150,80,160.0,,,,,,,,53.75879144668579,0.0001
41818,81,180.0,,,,,,,,54.6081120967865,0.0001
42307,82,80.0,,,,,,,,55.234598875045776,0.0001
43019,83,160.0,,,,,,,,56.15401315689087,0.0001
43359,84,20.0,,,,,,,,56.590922832489014,0.0001
43728,85,20.0,,,,,,,,57.08341145515442,0.0001
44048,86,40.0,,,,,,,,57.542017221450806,0.0001
