global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
543,0,20.0,,,,,,,,1.5104267597198486,0.0001
1050,1,60.0,,,,,,,,2.225860595703125,0.0001
1527,2,100.0,,,,,,,,3.9902548789978027,0.0001
1907,3,20.0,,,,,,,,4.79645299911499,0.0001
2504,4,100.0,,,,,,,,5.987952947616577,0.0001
3089,5,60.0,,,,,,,,7.331116676330566,0.0001
3496,6,20.0,,,,,,,,8.267695903778076,0.0001
3988,7,40.0,,,,,,,,9.570636510848999,0.0001
4420,8,40.0,,,,,,,,10.434738397598267,0.0001
4942,9,60.0,,,,,,,,11.324673175811768,0.0001
5703,10,200.0,,,,,,,,13.310975074768066,0.0001
6077,11,20.0,,,,,,,,14.278782367706299,0.0001
6429,12,0.0,,,,,,,,15.38451337814331,0.0001
6878,13,60.0,,,,,,,,16.53154706954956,0.0001
7466,14,120.0,,,,,,,,17.825833797454834,0.0001
8071,15,100.0,,,,,,,,19.302591562271118,0.0001
8679,16,140.0,,,,,,,,20.409035444259644,0.0001
9167,17,60.0,,,,,,,,21.44020128250122,0.0001
10140,18,220.0,,,,,,,,23.48224639892578,0.0001
10723,19,100.0,,,,,,,,24.802539587020874,0.0001
11125,20,20.0,,,,,,,,25.39088201522827,0.0001
11706,21,100.0,,,,,,,,26.65425181388855,0.0001
12281,22,80.0,,,,,,,,28.061891794204712,0.0001
12733,23,60.0,,,,,,,,28.957413911819458,0.0001
13233,24,100.0,,,,,,,,30.154823303222656,0.0001
13771,25,120.0,,,,,,,,31.161229372024536,0.0001
14313,26,160.0,,,,,,,,32.183589696884155,0.0001
14786,27,80.0,,,,,,,,33.30672860145569,0.0001
15122,28,0.0,,,,,,,,34.039889335632324,0.0001
15538,29,40.0,,,,,,,,35.01804494857788,0.0001
16417,30,200.0,,,,,,,,36.77110576629639,0.0001
16936,31,80.0,,,,,,,,38.033851146698,0.0001
17505,32,100.0,,,,,,,,39.04889464378357,0.0001
17947,33,60.0,,,,,,,,40.108774185180664,0.0001
18332,34,40.0,,,,,,,,40.742252826690674,0.0001
18665,35,0.0,,,,,,,,41.391284704208374,0.0001
19042,36,20.0,,,,,,,,42.24056816101074,0.0001
19453,37,60.0,,,,,,,,43.042150020599365,0.0001
19937,38,80.0,,,,,,,,44.18571209907532,0.0001
20344,39,60.0,,,,,,,,45.04098296165466,0.0001
20842,40,40.0,,,,,,,,45.92530393600464,0.0001
21671,41,200.0,,,,,,,,47.83559226989746,0.0001
22148,42,40.0,,,,,,,,48.899556398391724,0.0001
22627,43,40.0,,,,,,,,49.75943398475647,0.0001
23153,44,80.0,,,,,,,,50.80136489868164,0.0001
23770,45,100.0,,,,,,,,52.133376598358154,0.0001
24288,46,100.0,,,,,,,,53.47001600265503,0.0001
24765,47,100.0,,,,,,,,54.57096791267395,0.0001
25362,48,140.0,,,,,,,,56.15702486038208,0.0001
25768,49,60.0,,,,,,,,56.97690725326538,0.0001
26236,50,80.0,,,,,,,,58.16498017311096,0.0001
26623,51,40.0,,,,,,,,59.22821760177612,0.0001
27233,52,80.0,,,,,,,,60.33150625228882,0.0001
27950,53,180.0,,,,,,,,61.84600472450256,0.0001
28327,54,20.0,,,,,,,,62.72263813018799,0.0001
28766,55,40.0,,,,,,,,63.71723031997681,0.0001
29241,56,80.0,,,,,,,,64.50032925605774,0.0001
30104,57,260.0,,,,,,,,66.03651309013367,0.0001
30667,58,20.0,,,,,,,,67.11876821517944,0.0001
31061,59,20.0,,,,,,,,68.29739904403687,0.0001
31853,60,180.0,,,,,,,,69.61708974838257,0.0001
32649,61,200.0,,,,,,,,71.13738322257996,0.0001
33155,62,60.0,,,,,,,,72.41083002090454,0.0001
33748,63,120.0,,,,,,,,73.25521755218506,0.0001
34164,64,20.0,,,,,,,,74.30807518959045,0.0001
34590,65,40.0,,,,,,,,75.4937629699707,0.0001
34868,66,0.0,,,,,,,,76.05709433555603,0.0001
35344,67,40.0,,,,,,,,77.1012511253357,0.0001
36170,68,220.0,,,,,,,,79.15013027191162,0.0001
36540,69,0.0,,,,,,,,80.00600910186768,0.0001
36884,70,20.0,,,,,,,,80.882967710495,0.0001
37514,71,80.0,,,,,,,,81.87596821784973,0.0001
37998,72,80.0,,,,,,,,83.01192688941956,0.0001
38546,73,100.0,,,,,,,,84.13906335830688,0.0001
39010,74,20.0,,,,,,,,84.9009177684784,0.0001
39624,75,80.0,,,,,,,,86.36375880241394,0.0001
40215,76,60.0,,,,,,,,87.72309517860413,0.0001
40675,77,60.0,,,,,,,,88.68695116043091,0.0001
41262,78,80.0,,,,,,,,90.15289783477783,0.0001
41839,79,80.0,,,,,,,,91.59867763519287,0.0001
42370,80,120.0,,,,,,,,92.57444262504578,0.0001
42847,81,80.0,,,,,,,,93.36315989494324,0.0001
43184,82,0.0,,,,,,,,94.22239995002747,0.0001
44383,83,200.0,,,,,,,,97.1541850566864,0.0001
44783,84,40.0,,,,,,,,98.07351112365723,0.0001
45248,85,40.0,,,,,,,,99.01917958259583,0.0001
45869,86,120.0,,,,,,,,100.26548171043396,0.0001
46488,87,100.0,,,,,,,,101.45864057540894,0.0001
46978,88,20.0,,,,,,,,102.21979475021362,0.0001
47368,89,20.0,,,,,,,,103.21964597702026,0.0001
48200,90,220.0,,,,,,,,104.73774456977844,0.0001
48861,91,80.0,,,,,,,,105.87195634841919,0.0001
50041,92,320.0,,,,,,,,108.52955770492554,0.0001
50686,93,100.0,,,,,,,,109.78200602531433,0.0001
51344,94,140.0,,,,,,,,111.24834680557251,0.0001
51719,95,60.0,,,,,,,,111.98125720024109,0.0001
52085,96,20.0,,,,,,,,112.62729215621948,0.0001
52601,97,80.0,,,,,,,,113.55480694770813,0.0001
53355,98,200.0,,,,,,,,115.09934115409851,0.0001
53713,99,0.0,,,,,,,,116.03501319885254,0.0001
54219,100,80.0,,,,,,,,117.11034107208252,0.0001
54826,101,60.0,,,,,,,,118.21260237693787,0.0001
55213,102,60.0,,,,,,,,119.28788685798645,0.0001
55693,103,120.0,,,,,,,,120.68340253829956,0.0001
56081,104,20.0,,,,,,,,121.69065117835999,0.0001
56813,105,120.0,,,,,,,,123.46719717979431,0.0001
57211,106,40.0,,,,,,,,124.3161358833313,0.0001
57707,107,60.0,,,,,,,,125.63077187538147,0.0001
58283,108,80.0,,,,,,,,126.8463807106018,0.0001
58830,109,100.0,,,,,,,,128.1548993587494,0.0001
59549,110,100.0,,,,,,,,129.67799592018127,0.0001
60210,111,120.0,,,,,,,,131.02681159973145,0.0001
60747,112,80.0,,,,,,,,132.06232810020447,0.0001
61547,113,180.0,,,,,,,,133.68227791786194,0.0001
61931,114,40.0,,,,,,,,134.64612007141113,0.0001
62472,115,120.0,,,,,,,,135.9343605041504,0.0001
62847,116,40.0,,,,,,,,136.9193992614746,0.0001
63506,117,120.0,,,,,,,,138.59032011032104,0.0001
63950,118,60.0,,,,,,,,139.64152908325195,0.0001
64636,119,140.0,,,,,,,,141.34854364395142,0.0001
65495,120,180.0,,,,,,,,142.97007513046265,0.0001
65824,121,0.0,,,,,,,,143.76861190795898,0.0001
66227,122,60.0,,,,,,,,144.63249945640564,0.0001
66938,123,160.0,,,,,,,,146.3808832168579,0.0001
67416,124,60.0,,,,,,,,147.72155737876892,0.0001
68308,125,260.0,,,,,,,,149.5744390487671,0.0001
68700,126,20.0,,,,,,,,150.2257559299469,0.0001
69221,127,80.0,,,,,,,,151.29662823677063,0.0001
69661,128,80.0,,,,,,,,152.38101434707642,0.0001
70031,129,40.0,,,,,,,,153.26258516311646,0.0001
