global_step,episode,return,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
310,0,75.0,,,,,,,,1.020146131515503,0.0001
604,1,75.0,,,,,,,,2.33402156829834,0.0001
978,2,100.0,,,,,,,,3.1721713542938232,0.0001
1250,3,0.0,,,,,,,,3.6856613159179688,0.0001
1577,4,75.0,,,,,,,,4.488317489624023,0.0001
1880,5,75.0,,,,,,,,5.378228425979614,0.0001
2202,6,50.0,,,,,,,,6.218209981918335,0.0001
2494,7,50.0,,,,,,,,6.825220823287964,0.0001
2815,8,250.0,,,,,,,,7.319564342498779,0.0001
3152,9,100.0,,,,,,,,8.251004219055176,0.0001
3577,10,525.0,,,,,,,,9.290846347808838,0.0001
3938,11,450.0,,,,,,,,10.093462944030762,0.0001
4424,12,325.0,,,,,,,,11.476487398147583,0.0001
4774,13,100.0,,,,,,,,12.42444634437561,0.0001
5089,14,125.0,,,,,,,,13.155812978744507,0.0001
5409,15,100.0,,,,,,,,13.762157917022705,0.0001
5866,16,325.0,,,,,,,,14.645820140838623,0.0001
6184,17,100.0,,,,,,,,15.52904224395752,0.0001
6500,18,50.0,,,,,,,,16.29570484161377,0.0001
6846,19,200.0,,,,,,,,17.172191858291626,0.0001
7139,20,50.0,,,,,,,,18.078466176986694,0.0001
7411,21,0.0,,,,,,,,18.831342458724976,0.0001
7675,22,75.0,,,,,,,,19.371204614639282,0.0001
7975,23,50.0,,,,,,,,20.195935249328613,0.0001
8325,24,450.0,,,,,,,,21.03151226043701,0.0001
8641,25,50.0,,,,,,,,21.787060976028442,0.0001
8981,26,175.0,,,,,,,,22.976264715194702,0.0001
9278,27,50.0,,,,,,,,23.86078977584839,0.0001
9577,28,75.0,,,,,,,,24.71295952796936,0.0001
9933,29,125.0,,,,,,,,25.689047813415527,0.0001
10238,30,125.0,,,,,,,,26.396820068359375,0.0001
10560,31,75.0,,,,,,,,27.177594900131226,0.0001
10873,32,150.0,,,,,,,,27.873229265213013,0.0001
11175,33,75.0,,,,,,,,28.58235502243042,0.0001
11502,34,200.0,,,,,,,,29.64466691017151,0.0001
11771,35,125.0,,,,,,,,30.389046907424927,0.0001
12146,36,350.0,,,,,,,,31.429450750350952,0.0001
12381,37,25.0,,,,,,,,31.93177366256714,0.0001
12742,38,125.0,,,,,,,,32.88016891479492,0.0001
13088,39,125.0,,,,,,,,33.78820180892944,0.0001
13378,40,50.0,,,,,,,,34.699235916137695,0.0001
13698,41,250.0,,,,,,,,35.45491075515747,0.0001
13963,42,125.0,,,,,,,,35.936662435531616,0.0001
14246,43,0.0,,,,,,,,36.690316677093506,0.0001
14640,44,250.0,,,,,,,,37.56297826766968,0.0001
15015,45,250.0,,,,,,,,38.14991211891174,0.0001
15348,46,150.0,,,,,,,,38.707916259765625,0.0001
15765,47,300.0,,,,,,,,39.355186462402344,0.0001
16203,48,300.0,,,,,,,,40.01375961303711,0.0001
16476,49,0.0,,,,,,,,40.66560411453247,0.0001
16789,50,200.0,,,,,,,,41.2717068195343,0.0001
17097,51,75.0,,,,,,,,41.74466514587402,0.0001
17515,52,325.0,,,,,,,,42.73126816749573,0.0001
