,epoch,mini-batch,loss_tr,loss_val,acc_tr,acc_val,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
0,1,100,1.3466496616601944,0.6886560979485512,0.6793,0.8473,,,,,,,,2.2827389240264893,0.0001
1,1,200,0.5765621307492256,0.45853973522782326,0.8584,0.8868,,,,,,,,0.2693462371826172,0.0001
2,1,300,0.4395783415436745,0.386985148191452,0.8879,0.8996,,,,,,,,0.32218408584594727,0.0001
3,1,400,0.36904539600014685,0.34707471273839474,0.9021,0.905,,,,,,,,0.30074477195739746,0.0001
4,1,500,0.34480127662420273,0.3226588149368763,0.9055,0.9138,,,,,,,,0.48914599418640137,0.0001
5,1,600,0.3410797619819641,0.30374406918883323,0.905,0.9171,,,,,,,,0.465501070022583,0.0001
6,2,100,0.29703360348939895,0.29092306217178704,0.9168,0.9185,,,,,,,,0.9821343421936035,0.0001
7,2,200,0.30247986741364,0.2772955234721303,0.9133,0.9201,,,,,,,,1.9578535556793213,0.0001
8,2,300,0.2841328410804272,0.2691467870026827,0.921,0.9247,,,,,,,,1.8485751152038574,0.0001
9,2,400,0.2857279282808304,0.25891250431537627,0.9176,0.9276,,,,,,,,1.7474684715270996,0.0001
10,2,500,0.26733141258358956,0.2533791321050376,0.9247,0.9282,,,,,,,,1.461380958557129,0.0001
11,2,600,0.25053903974592684,0.2410789916012436,0.928,0.9315,,,,,,,,1.4536998271942139,0.0001
12,3,100,0.24882545210421086,0.23911834521219133,0.9306,0.9346,,,,,,,,2.179661512374878,0.0001
13,3,200,0.2559213083982468,0.23157475505024194,0.9276,0.9364,,,,,,,,2.0811893939971924,0.0001
14,3,300,0.22353880204260348,0.22390247408300637,0.9369,0.936,,,,,,,,1.453331708908081,0.0001
15,3,400,0.22110910050570964,0.21789166152477266,0.9385,0.9367,,,,,,,,1.3509552478790283,0.0001
16,3,500,0.22387108258903027,0.21413138683885335,0.9363,0.9379,,,,,,,,1.4401259422302246,0.0001
17,3,600,0.20645318306982519,0.20826141784898936,0.9448,0.9414,,,,,,,,1.6292169094085693,0.0001
18,4,100,0.2186565715074539,0.20389279109425842,0.936,0.9413,,,,,,,,2.5210063457489014,0.0001
19,4,200,0.2060506086051464,0.2003533543460071,0.9451,0.9432,,,,,,,,2.1726346015930176,0.0001
20,4,300,0.18967068925499916,0.19587034100666642,0.9459,0.9441,,,,,,,,1.5385158061981201,0.0001
21,4,400,0.19023716889321804,0.18987476153299213,0.9452,0.9454,,,,,,,,1.9645702838897705,0.0001
22,4,500,0.18896289311349393,0.1877326015243307,0.9469,0.9463,,,,,,,,1.4327137470245361,0.0001
23,4,600,0.18719795867800712,0.1845815766835585,0.9488,0.9471,,,,,,,,1.3706011772155762,0.0001
24,5,100,0.17913642652332784,0.18073410206940024,0.9505,0.9473,,,,,,,,2.753185749053955,0.0001
25,5,200,0.1790645121783018,0.17969954795204102,0.9481,0.9491,,,,,,,,2.1563100814819336,0.0001
26,5,300,0.1663699661195278,0.1772686044825241,0.9543,0.948,,,,,,,,1.8852274417877197,0.0001
27,5,400,0.18049019239842892,0.16984307362698017,0.95,0.95,,,,,,,,1.6894590854644775,0.0001
28,5,500,0.16835904568433763,0.16767061565537006,0.953,0.9507,,,,,,,,1.5060884952545166,0.0001
29,5,600,0.16316812470555306,0.16320025169756264,0.9523,0.9528,,,,,,,,1.7878265380859375,0.0001
30,6,100,0.15512064389884472,0.1625269945524633,0.957,0.9525,,,,,,,,2.500741481781006,0.0001
31,6,200,0.15727041758596896,0.1592005560081452,0.9549,0.9537,,,,,,,,2.0400826930999756,0.0001
32,6,300,0.15488735593855382,0.15784676500130446,0.9577,0.9536,,,,,,,,1.7033874988555908,0.0001
33,6,400,0.144810592494905,0.1543350768228993,0.9578,0.9554,,,,,,,,1.5423426628112793,0.0001
34,6,500,0.1532849781215191,0.15350347418803723,0.9571,0.9559,,,,,,,,1.5611026287078857,0.0001
35,6,600,0.15776663213968278,0.15068333436269313,0.9561,0.9562,,,,,,,,1.5810577869415283,0.0001
36,7,100,0.1394102615490556,0.14867732029873879,0.9633,0.9577,,,,,,,,2.5654919147491455,0.0001
37,7,200,0.14568351913243532,0.14617583521641792,0.9603,0.957,,,,,,,,1.9499928951263428,0.0001
38,7,300,0.1426866379007697,0.14613762588240206,0.9585,0.9571,,,,,,,,1.9048278331756592,0.0001
39,7,400,0.1354122983291745,0.14280800458043813,0.9613,0.9585,,,,,,,,2.0231173038482666,0.0001
40,7,500,0.1300122983008623,0.14001373750623317,0.9642,0.958,,,,,,,,1.5209434032440186,0.0001
41,7,600,0.1361124937608838,0.13907518503256142,0.962,0.9593,,,,,,,,1.6951463222503662,0.0001
42,8,100,0.12627488236874343,0.14026007887441666,0.9664,0.9594,,,,,,,,2.4966039657592773,0.0001
43,8,200,0.12404331747442483,0.13736462849657982,0.9657,0.9603,,,,,,,,1.8789799213409424,0.0001
44,8,300,0.12622783690690995,0.1357316012121737,0.9656,0.9604,,,,,,,,1.7460975646972656,0.0001
45,8,400,0.12615241149440407,0.13310157642699777,0.9636,0.9607,,,,,,,,1.516432762145996,0.0001
46,8,500,0.12377213459461928,0.13046514000743628,0.9651,0.9614,,,,,,,,1.6698429584503174,0.0001
47,8,600,0.12632758308202027,0.1292216573562473,0.9632,0.9621,,,,,,,,1.5000834465026855,0.0001
48,9,100,0.11650997146964073,0.12877757225418462,0.9678,0.9627,,,,,,,,2.4094865322113037,0.0001
49,9,200,0.1071694547124207,0.12673328530741856,0.9713,0.9619,,,,,,,,1.794431209564209,0.0001
50,9,300,0.11811808872967959,0.12463516466785222,0.9668,0.9631,,,,,,,,1.7862510681152344,0.0001
51,9,400,0.11855458237230777,0.12257586471969262,0.966,0.9639,,,,,,,,1.5831332206726074,0.0001
52,9,500,0.12088498815894128,0.12128856152761727,0.9664,0.9636,,,,,,,,1.3696613311767578,0.0001
53,9,600,0.10660757614299655,0.12123672557761893,0.9707,0.9637,,,,,,,,1.5321462154388428,0.0001
54,10,100,0.10228327922523021,0.11991251680068672,0.972,0.9643,,,,,,,,2.4450981616973877,0.0001
55,10,200,0.1082416009157896,0.11893283555516973,0.9705,0.965,,,,,,,,2.0837600231170654,0.0001
56,10,300,0.10852005686610937,0.11916824708692729,0.9715,0.9654,,,,,,,,1.8246538639068604,0.0001
57,10,400,0.10392562909051777,0.11564700371120125,0.9717,0.9658,,,,,,,,1.6892006397247314,0.0001
58,10,500,0.1031554595567286,0.11446225313702599,0.9708,0.9655,,,,,,,,1.603626012802124,0.0001
59,10,600,0.10639437891542912,0.11298011391889304,0.9684,0.9665,,,,,,,,1.4476828575134277,0.0001
60,11,100,0.0989718253351748,0.1122460718685761,0.9725,0.9674,,,,,,,,2.396265983581543,0.0001
61,11,200,0.10342126809060574,0.11224834327818826,0.9709,0.9669,,,,,,,,1.7569446563720703,0.0001
62,11,300,0.0933065090700984,0.11064174515428021,0.9746,0.9674,,,,,,,,1.8177149295806885,0.0001
63,11,400,0.09594477895647287,0.11012317147571593,0.9729,0.9668,,,,,,,,1.936154842376709,0.0001
64,11,500,0.09371224557980895,0.10922678902512416,0.9736,0.9683,,,,,,,,1.422346830368042,0.0001
65,11,600,0.0974634900316596,0.10885039670392871,0.9726,0.968,,,,,,,,1.7997205257415771,0.0001
66,12,100,0.09098781274631619,0.1082310938439332,0.9755,0.9677,,,,,,,,2.416208028793335,0.0001
67,12,200,0.08794045183807611,0.1067391327151563,0.9759,0.968,,,,,,,,1.9052023887634277,0.0001
68,12,300,0.09320425996556878,0.10733916449127719,0.9737,0.9682,,,,,,,,1.7177653312683105,0.0001
69,12,400,0.09097348848357796,0.10625209837686271,0.9745,0.9686,,,,,,,,1.7903399467468262,0.0001
70,12,500,0.0871931866928935,0.10495682780398057,0.9746,0.9691,,,,,,,,1.3887956142425537,0.0001
71,12,600,0.08890137545764447,0.10238872224581427,0.9748,0.9692,,,,,,,,1.592766523361206,0.0001
72,13,100,0.07927056290209293,0.1034673781786114,0.9775,0.9693,,,,,,,,2.407954454421997,0.0001
73,13,200,0.08538997318595648,0.10044393748743459,0.9767,0.9696,,,,,,,,1.8527276515960693,0.0001
74,13,300,0.08271532036364078,0.10108634907286614,0.9764,0.969,,,,,,,,1.8085451126098633,0.0001
75,13,400,0.08372338742017746,0.10169125806540251,0.9753,0.9698,,,,,,,,1.6812465190887451,0.0001
76,13,500,0.08211761020123959,0.10032969200750813,0.9787,0.9697,,,,,,,,1.6586980819702148,0.0001
77,13,600,0.08893956787884236,0.09884306114632636,0.9741,0.9704,,,,,,,,1.5785877704620361,0.0001
78,14,100,0.08102760620415211,0.099723689800594,0.9771,0.9704,,,,,,,,2.4389984607696533,0.0001
79,14,200,0.0758943044487387,0.09751056011300534,0.9793,0.9711,,,,,,,,1.7935078144073486,0.0001
80,14,300,0.07394175089895726,0.09553913653828204,0.9793,0.9715,,,,,,,,1.8613855838775635,0.0001
81,14,400,0.07877832120284438,0.0949434495146852,0.9777,0.9719,,,,,,,,1.6095948219299316,0.0001
82,14,500,0.07787817951291799,0.09636539286817423,0.9791,0.9709,,,,,,,,1.3625032901763916,0.0001
83,14,600,0.07951576890423893,0.09536500102025457,0.9776,0.9707,,,,,,,,1.4699733257293701,0.0001
