,epoch,mini-batch,loss_tr,loss_val,acc_tr,acc_val,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
0,1,100,1.5592852050065995,0.8895043942332268,0.6376,0.8204,,,,,,,,3.625450611114502,0.0001
1,1,200,0.6737092518806458,0.490241709202528,0.8432,0.8781,,,,,,,,1.6269078254699707,0.0001
2,1,300,0.45075196981430055,0.38509803023189304,0.8825,0.8967,,,,,,,,1.5548439025878906,0.0001
3,1,400,0.3596445918083191,0.33254004288464784,0.9006,0.9047,,,,,,,,1.5439810752868652,0.0001
4,1,500,0.329083900898695,0.3054035670310259,0.9054,0.9161,,,,,,,,1.3904666900634766,0.0001
5,1,600,0.3204155795276165,0.28522734640166164,0.9087,0.9179,,,,,,,,1.646393060684204,0.0001
6,2,100,0.2709973886609077,0.26829949639737605,0.923,0.923,,,,,,,,2.5654845237731934,0.0001
7,2,200,0.2751678015291691,0.2528119912650436,0.921,0.9276,,,,,,,,1.798905849456787,0.0001
8,2,300,0.253368309289217,0.23947418296709658,0.9276,0.9312,,,,,,,,1.6540124416351318,0.0001
9,2,400,0.24923091471195222,0.22558385086245836,0.9266,0.9356,,,,,,,,1.3830592632293701,0.0001
10,2,500,0.22858119763433934,0.2182081566285342,0.9363,0.9353,,,,,,,,1.540738821029663,0.0001
11,2,600,0.21096276469528674,0.1955759789701551,0.9397,0.9432,,,,,,,,1.7326045036315918,0.0001
12,3,100,0.1972926027327776,0.19541919611394407,0.9452,0.9442,,,,,,,,2.5568301677703857,0.0001
13,3,200,0.20329577498137952,0.18054166343528777,0.9399,0.9491,,,,,,,,1.606149435043335,0.0001
14,3,300,0.16950255289673805,0.17405550443567336,0.9518,0.9467,,,,,,,,1.4029312133789062,0.0001
15,3,400,0.16998293712735177,0.1670651326328516,0.9501,0.9505,,,,,,,,1.5029335021972656,0.0001
16,3,500,0.16953164525330067,0.1574674787092954,0.9533,0.9545,,,,,,,,1.5965211391448975,0.0001
17,3,600,0.15203046265989542,0.15259316596202552,0.9587,0.9557,,,,,,,,1.513580322265625,0.0001
18,4,100,0.15212629351764917,0.14658405552152545,0.9554,0.9565,,,,,,,,2.332259178161621,0.0001
19,4,200,0.14324237935245038,0.14156964767724275,0.9619,0.959,,,,,,,,2.201953172683716,0.0001
20,4,300,0.12682280916720629,0.13845928811933844,0.9655,0.9591,,,,,,,,1.764406681060791,0.0001
21,4,400,0.13170325946062802,0.13011938255280256,0.9617,0.9624,,,,,,,,1.5562307834625244,0.0001
22,4,500,0.13036136902868747,0.13215679390355944,0.9627,0.9604,,,,,,,,1.5422892570495605,0.0001
23,4,600,0.12930546294897793,0.12467161782318727,0.9644,0.9643,,,,,,,,1.3992838859558105,0.0001
24,5,100,0.11641653835773468,0.1247381480410695,0.9681,0.9645,,,,,,,,2.523965835571289,0.0001
25,5,200,0.11244979485869408,0.12038404430495575,0.9681,0.9641,,,,,,,,2.301596164703369,0.0001
26,5,300,0.10843364737927913,0.12090295939240604,0.9693,0.9637,,,,,,,,1.5153443813323975,0.0001
27,5,400,0.118127819634974,0.11100879682926461,0.9686,0.9658,,,,,,,,1.8211193084716797,0.0001
28,5,500,0.10651941884309053,0.10922683881828561,0.9696,0.9667,,,,,,,,1.7590558528900146,0.0001
29,5,600,0.10307355809956789,0.10749699464999139,0.9702,0.9671,,,,,,,,1.7297964096069336,0.0001
30,6,100,0.0905376549065113,0.11166397685650736,0.9751,0.9663,,,,,,,,2.564260482788086,0.0001
