,epoch,mini-batch,loss_tr,loss_val,acc_tr,acc_val,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
0,1,100,2.0914643824100496,1.7759105169773102,0.3854,0.6616,,,,,,,,3.8679614067077637,0.001
1,1,200,1.5168364453315735,1.2261672294139863,0.7084,0.772,,,,,,,,2.5747230052948,0.001
2,1,300,1.053664232492447,0.8533278265595436,0.799,0.8303,,,,,,,,1.8047046661376953,0.001
3,1,400,0.7542689031362534,0.6478392010927201,0.8418,0.853,,,,,,,,1.89400315284729,0.001
4,1,500,0.6023111912608147,0.5297064165771007,0.86,0.8765,,,,,,,,1.6590235233306885,0.001
5,1,600,0.5288798895478248,0.4592155274003744,0.8705,0.8892,,,,,,,,1.6476974487304688,0.001
6,2,100,0.4495080828666687,0.4136830113083124,0.8866,0.896,,,,,,,,3.4747519493103027,0.001
7,2,200,0.4225517961382866,0.3811225625127554,0.8887,0.9008,,,,,,,,1.6298096179962158,0.001
8,2,300,0.38920063197612764,0.3597376174852252,0.8927,0.9058,,,,,,,,1.715266466140747,0.001
9,2,400,0.37883775040507317,0.3410559813305736,0.8924,0.9072,,,,,,,,1.552403450012207,0.001
10,2,500,0.35310488149523733,0.32915052242577075,0.9016,0.9091,,,,,,,,1.723158836364746,0.001
11,2,600,0.32826812013983725,0.3129971377365291,0.9084,0.9119,,,,,,,,1.9957354068756104,0.001
12,3,100,0.32821032404899597,0.30662425674498084,0.9083,0.9143,,,,,,,,3.5408594608306885,0.001
13,3,200,0.33346946477890016,0.29612077901139855,0.9057,0.9166,,,,,,,,1.7644023895263672,0.001
14,3,300,0.2958864107728004,0.28710867339745166,0.9151,0.9199,,,,,,,,1.552431583404541,0.001
15,3,400,0.2893051688373089,0.27983520904555914,0.9151,0.9183,,,,,,,,1.6661672592163086,0.001
16,3,500,0.29340568676590917,0.2741295230388641,0.9163,0.919,,,,,,,,1.684809684753418,0.001
17,3,600,0.2727693822234869,0.2680990313924849,0.9203,0.9246,,,,,,,,1.8113327026367188,0.001
18,4,100,0.2880922143161297,0.26254598652943967,0.9181,0.9251,,,,,,,,3.0570974349975586,0.001
19,4,200,0.27499502010643484,0.25935432001948355,0.9215,0.9252,,,,,,,,1.8722422122955322,0.001
20,4,300,0.25681985065340995,0.25173713454045354,0.9239,0.9274,,,,,,,,1.8236467838287354,0.001
21,4,400,0.2518260917067528,0.24626377263106405,0.9263,0.9302,,,,,,,,1.8573694229125977,0.001
22,4,500,0.25008515022695066,0.24257705548778177,0.929,0.9307,,,,,,,,1.8872482776641846,0.001
23,4,600,0.2491535646468401,0.23866676435805856,0.9304,0.9314,,,,,,,,1.9577491283416748,0.001
24,5,100,0.23792445212602614,0.2362423323187977,0.9321,0.9326,,,,,,,,2.7928466796875,0.001
25,5,200,0.24406539358198642,0.23308130303397775,0.928,0.9332,,,,,,,,2.008790969848633,0.001
26,5,300,0.22359062984585762,0.22961668060161172,0.9395,0.9345,,,,,,,,1.7669708728790283,0.001
27,5,400,0.24146891497075557,0.22358837601728737,0.9346,0.9339,,,,,,,,1.4963328838348389,0.001
28,5,500,0.22818806163966657,0.22016016653738915,0.9325,0.9367,,,,,,,,1.840507984161377,0.001
29,5,600,0.22271515935659408,0.21504106397740544,0.9339,0.9382,,,,,,,,2.0583271980285645,0.001
30,6,100,0.2114459666609764,0.2135962569154799,0.9409,0.9386,,,,,,,,3.077207088470459,0.001
31,6,200,0.21868000268936158,0.20991500247269868,0.9369,0.9382,,,,,,,,1.993469476699829,0.001
32,6,300,0.2105744644999504,0.20739745550788938,0.9392,0.9404,,,,,,,,1.8121623992919922,0.001
33,6,400,0.19912975799292326,0.20226900637615472,0.9438,0.9419,,,,,,,,1.7126708030700684,0.001
34,6,500,0.20684030674397946,0.20051859628874807,0.942,0.9423,,,,,,,,1.2848668098449707,0.001
35,6,600,0.2136471728235483,0.19779744625557213,0.9377,0.9425,,,,,,,,1.9448742866516113,0.001
36,7,100,0.19505214501172305,0.19450290767941625,0.9438,0.9431,,,,,,,,3.062199354171753,0.001
37,7,200,0.20286076135933398,0.19170383150223644,0.9429,0.9437,,,,,,,,2.141350030899048,0.001
38,7,300,0.19424201123416424,0.19161259066313505,0.9438,0.9437,,,,,,,,1.5434744358062744,0.001
39,7,400,0.18743025965988636,0.18679808440618217,0.9464,0.945,,,,,,,,1.6228537559509277,0.001
40,7,500,0.17883682277053595,0.18447188597172498,0.949,0.9461,,,,,,,,1.7945945262908936,0.001
41,7,600,0.1854145409166813,0.18250361867249013,0.946,0.9472,,,,,,,,2.2182559967041016,0.001
42,8,100,0.17413459219038485,0.18209215885493904,0.9501,0.9474,,,,,,,,2.6123640537261963,0.001
43,8,200,0.17288394562900067,0.17881600210443138,0.9509,0.9474,,,,,,,,2.0012295246124268,0.001
44,8,300,0.17576835937798024,0.17763602211140095,0.9499,0.9476,,,,,,,,1.8985238075256348,0.001
45,8,400,0.17558284170925617,0.1745249408017844,0.9505,0.9493,,,,,,,,1.7180511951446533,0.001
46,8,500,0.1732387775927782,0.1703428733162582,0.9528,0.9502,,,,,,,,1.6418092250823975,0.001
47,8,600,0.17316682510077952,0.1704558310797438,0.948,0.9493,,,,,,,,1.8778204917907715,0.001
48,9,100,0.16329351179301738,0.16831262052524834,0.9528,0.951,,,,,,,,2.389183282852173,0.001
49,9,200,0.1549910244718194,0.16570949631743134,0.9545,0.9521,,,,,,,,2.092782497406006,0.001
50,9,300,0.1642425486817956,0.16333164348965512,0.952,0.9525,,,,,,,,2.0439326763153076,0.001
51,9,400,0.1680653964355588,0.1615831516147591,0.9529,0.9539,,,,,,,,1.6947274208068848,0.001
52,9,500,0.165066058896482,0.15921721555292606,0.9541,0.9532,,,,,,,,1.6928038597106934,0.001
53,9,600,0.14818843591958283,0.15801506004761903,0.9572,0.953,,,,,,,,2.024033546447754,0.001
54,10,100,0.14579862534999846,0.15668482979526743,0.9585,0.9548,,,,,,,,2.9577627182006836,0.001
55,10,200,0.15661233514547349,0.15677850223844872,0.9548,0.955,,,,,,,,1.9838123321533203,0.001
56,10,300,0.15323693998157978,0.1531530681066215,0.9561,0.9554,,,,,,,,1.7557837963104248,0.001
57,10,400,0.14449402064085007,0.15190036941319704,0.9589,0.9555,,,,,,,,1.6057639122009277,0.001
58,10,500,0.1468894275277853,0.15083196227205917,0.9582,0.956,,,,,,,,1.7944166660308838,0.001
59,10,600,0.14791675005108118,0.14829868882894515,0.958,0.9558,,,,,,,,1.8480706214904785,0.001
60,11,100,0.14238235961645843,0.146888697007671,0.959,0.9566,,,,,,,,2.7888472080230713,0.001
61,11,200,0.14576299272477627,0.14668008832260968,0.9581,0.9567,,,,,,,,2.1938188076019287,0.001
62,11,300,0.13643802739679814,0.14506152468500658,0.9615,0.9569,,,,,,,,1.7936046123504639,0.001
63,11,400,0.13903573950752615,0.14447578724706545,0.9613,0.9581,,,,,,,,1.694826602935791,0.001
64,11,500,0.1373540296778083,0.1426319654728286,0.9601,0.9586,,,,,,,,1.9675006866455078,0.001
65,11,600,0.13628271145746113,0.1421029579336755,0.9613,0.9577,,,,,,,,2.0777595043182373,0.001
66,12,100,0.13382819414138794,0.14229446604615079,0.961,0.9583,,,,,,,,2.6558287143707275,0.001
67,12,200,0.12689986333251,0.13994409564998933,0.9661,0.9588,,,,,,,,2.031867742538452,0.001
68,12,300,0.1351152555271983,0.13921375557780266,0.9627,0.9593,,,,,,,,1.7955687046051025,0.001
69,12,400,0.13437969990074636,0.13930338364560158,0.9613,0.9598,,,,,,,,1.926614761352539,0.001
70,12,500,0.12483551125973463,0.13796199664007872,0.9624,0.9596,,,,,,,,1.8713068962097168,0.001
71,12,600,0.1311343309096992,0.1339990546379704,0.9635,0.9608,,,,,,,,1.5980761051177979,0.001
72,13,100,0.11768747106194496,0.13487582434434445,0.9671,0.9606,,,,,,,,2.644608974456787,0.001
73,13,200,0.1265844188630581,0.13257171320496128,0.9663,0.9613,,,,,,,,2.1836419105529785,0.001
74,13,300,0.1216102845594287,0.13180424413178116,0.9657,0.9606,,,,,,,,1.6726162433624268,0.001
