,epoch,mini-batch,loss_tr,loss_val,acc_tr,acc_val,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
0,1,100,1.5822927558422089,0.9485548496246338,0.6312,0.8122,,,,,,,,3.1958491802215576,0.0001
1,1,200,0.7338812577724457,0.5453209851682186,0.8326,0.8705,,,,,,,,1.4665184020996094,0.0001
2,1,300,0.49901527523994443,0.4259149207919836,0.8767,0.8921,,,,,,,,1.71229887008667,0.0001
3,1,400,0.40046371102333067,0.3701441181451082,0.8949,0.8998,,,,,,,,1.4454636573791504,0.0001
4,1,500,0.36546858727931975,0.33983977537602184,0.9007,0.9096,,,,,,,,1.1487491130828857,0.0001
5,1,600,0.35820247992873194,0.3175933108851314,0.9008,0.9137,,,,,,,,1.7455768585205078,0.0001
6,2,100,0.3118466530740261,0.30309339785948397,0.9123,0.9151,,,,,,,,2.6308631896972656,0.0001
7,2,200,0.3152188129723072,0.288024697098881,0.9105,0.9166,,,,,,,,1.4875328540802002,0.0001
8,2,300,0.2962737268209457,0.27944851463660597,0.9171,0.9214,,,,,,,,1.7872271537780762,0.0001
9,2,400,0.2976216834783554,0.2686320591904223,0.9138,0.9246,,,,,,,,1.7748870849609375,0.0001
10,2,500,0.27850347355008126,0.2631505869701505,0.9216,0.9257,,,,,,,,1.5384509563446045,0.0001
11,2,600,0.260983220115304,0.2502955960854888,0.9238,0.9292,,,,,,,,1.6333222389221191,0.0001
12,3,100,0.2599722285568714,0.24839164717122914,0.9278,0.9309,,,,,,,,2.8871307373046875,0.0001
13,3,200,0.26691010892391204,0.24095330713316798,0.924,0.9328,,,,,,,,1.6224570274353027,0.0001
14,3,300,0.2341420093178749,0.2327302579395473,0.9329,0.9335,,,,,,,,2.0894546508789062,0.0001
15,3,400,0.23168043464422225,0.22687942573800682,0.935,0.9346,,,,,,,,1.5235986709594727,0.0001
16,3,500,0.23410754851996898,0.22262750715948643,0.9342,0.9355,,,,,,,,1.2761759757995605,0.0001
17,3,600,0.21609437942504883,0.21664826201274992,0.9407,0.9384,,,,,,,,1.5858826637268066,0.0001
18,4,100,0.22933753170073032,0.21240546592511236,0.934,0.9384,,,,,,,,2.574127435684204,0.0001
19,4,200,0.21607814803719522,0.2084440438542515,0.9403,0.9411,,,,,,,,1.577805757522583,0.0001
20,4,300,0.19974208682775496,0.20395215476863085,0.9419,0.942,,,,,,,,1.8377485275268555,0.0001
21,4,400,0.19927991002798082,0.1977436066791415,0.9429,0.9442,,,,,,,,1.2369918823242188,0.0001
22,4,500,0.19875784687697887,0.19567150273360312,0.9439,0.9445,,,,,,,,1.4550797939300537,0.0001
23,4,600,0.19638177014887334,0.19262197006028145,0.946,0.9448,,,,,,,,1.6794073581695557,0.0001
24,5,100,0.188164539411664,0.1886843757191673,0.9463,0.9457,,,,,,,,2.4831926822662354,0.0001
25,5,200,0.18907912895083429,0.18747853571549059,0.9447,0.9467,,,,,,,,2.073615074157715,0.0001
