,epoch,mini-batch,loss_tr,loss_val,acc_tr,acc_val,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
0,1,100,1.5467293906211852,0.8689750781655312,0.6307,0.8205,,,,,,,,1.9833347797393799,0.0001
1,1,200,0.6673619693517685,0.4939252844452858,0.8437,0.8811,,,,,,,,1.776451587677002,0.0001
2,1,300,0.4576345533132553,0.3949584423750639,0.887,0.8969,,,,,,,,1.7593708038330078,0.0001
3,1,400,0.37140154391527175,0.3468977104127407,0.9015,0.9021,,,,,,,,1.7559499740600586,0.0001
4,1,500,0.34093275517225263,0.31823389761149884,0.9068,0.9146,,,,,,,,1.792370080947876,0.0001
5,1,600,0.33590996995568273,0.299554291293025,0.9063,0.9176,,,,,,,,1.7620232105255127,0.0001
6,2,100,0.29078745901584624,0.2865164178237319,0.9193,0.9177,,,,,,,,1.623624324798584,0.0001
7,2,200,0.2952737753838301,0.2740898634493351,0.9162,0.9214,,,,,,,,1.554002285003662,0.0001
8,2,300,0.277616208717227,0.2628622224368155,0.9219,0.9257,,,,,,,,1.761366844177246,0.0001
9,2,400,0.27867441400885584,0.252600109949708,0.9198,0.929,,,,,,,,1.769355058670044,0.0001
10,2,500,0.2597535394132137,0.24749564067460597,0.9287,0.9303,,,,,,,,1.972437858581543,0.0001
11,2,600,0.24300032444298267,0.2323616520036012,0.9314,0.9336,,,,,,,,1.6052649021148682,0.0001
12,3,100,0.2405678156763315,0.22921644465997815,0.9327,0.9356,,,,,,,,1.6233606338500977,0.0001
13,3,200,0.24692078076303006,0.2217622617073357,0.9299,0.9381,,,,,,,,1.6259534358978271,0.0001
14,3,300,0.21333841525018216,0.21435052214190364,0.9406,0.9386,,,,,,,,1.6087825298309326,0.0001
15,3,400,0.2107210961729288,0.20766549723222852,0.9409,0.9385,,,,,,,,1.589158535003662,0.0001
16,3,500,0.21431633658707142,0.2002553940936923,0.9399,0.9419,,,,,,,,1.5947461128234863,0.0001
17,3,600,0.1966309391334653,0.19705971096642316,0.9472,0.9443,,,,,,,,1.6605737209320068,0.0001
18,4,100,0.2061813485622406,0.19069951364770532,0.9388,0.9457,,,,,,,,1.6341161727905273,0.0001
19,4,200,0.19428947634994984,0.18940251037478448,0.948,0.945,,,,,,,,1.8642256259918213,0.0001
20,4,300,0.17839119978249074,0.18203242264688016,0.9509,0.9479,,,,,,,,1.6110444068908691,0.0001
21,4,400,0.17860390327870845,0.17624713990371674,0.9482,0.9498,,,,,,,,1.7417123317718506,0.0001
22,4,500,0.17835052289068698,0.17278784179128706,0.951,0.951,,,,,,,,1.5983524322509766,0.0001
23,4,600,0.17633784659206866,0.17025276560802013,0.9516,0.9519,,,,,,,,1.6602025032043457,0.0001
24,5,100,0.16587289195507765,0.1688224339624867,0.9534,0.9507,,,,,,,,1.5887451171875,0.0001
25,5,200,0.16627988666296006,0.16627637556754052,0.9529,0.9524,,,,,,,,1.7576868534088135,0.0001
26,5,300,0.1543113262206316,0.1671283034980297,0.9592,0.9504,,,,,,,,1.76796293258667,0.0001
27,5,400,0.16787612698972226,0.1580336373159662,0.9553,0.954,,,,,,,,1.9620075225830078,0.0001
