,epoch,mini-batch,loss_tr,loss_val,acc_tr,acc_val,SNR,EmaSNR,AdamPlusSNR,m,v,g,pwr_noise,runtime,lr
0,1,100,1.4847125363349916,0.7279847255349159,0.6209,0.8387,,,,,,,,1.8819658756256104,0.0001
1,1,200,0.5772403839230538,0.44206367373466493,0.8562,0.888,,,,,,,,1.604367733001709,0.0001
2,1,300,0.41931004911661146,0.366445346288383,0.8894,0.902,,,,,,,,1.6120336055755615,0.0001
3,1,400,0.3473532286286354,0.32536313869059086,0.9055,0.9078,,,,,,,,1.610602855682373,0.0001
4,1,500,0.32413684964179995,0.30326641341671345,0.9095,0.9165,,,,,,,,1.67409086227417,0.0001
5,1,600,0.32033654034137726,0.28550501944497225,0.9096,0.9198,,,,,,,,1.6654160022735596,0.0001
6,2,100,0.275735530257225,0.27282807070761916,0.9217,0.9222,,,,,,,,1.7730798721313477,0.0001
7,2,200,0.28239253655076024,0.2595040659047663,0.9197,0.9249,,,,,,,,1.8190977573394775,0.0001
8,2,300,0.26407626681029794,0.25034664949402213,0.9259,0.9291,,,,,,,,1.8259682655334473,0.0001
9,2,400,0.26573994040489196,0.240031777638942,0.921,0.9308,,,,,,,,1.7497985363006592,0.0001
10,2,500,0.24714203268289567,0.2346530905086547,0.9311,0.9335,,,,,,,,1.605027437210083,0.0001
11,2,600,0.23064108654856683,0.22077564239501954,0.9337,0.9369,,,,,,,,1.6166949272155762,0.0001
12,3,100,0.22649319112300872,0.21952570167370142,0.9374,0.9388,,,,,,,,1.657116413116455,0.0001
13,3,200,0.2335656564682722,0.21075543346814812,0.9337,0.9417,,,,,,,,1.6678040027618408,0.0001
14,3,300,0.20138578407466412,0.2027725183404982,0.9436,0.941,,,,,,,,1.713200330734253,0.0001
15,3,400,0.19989696964621545,0.1967823872389272,0.9437,0.9426,,,,,,,,1.6889126300811768,0.0001
16,3,500,0.2020146618783474,0.19258524398319424,0.9429,0.944,,,,,,,,1.6055443286895752,0.0001
17,3,600,0.18502932023257018,0.1866186786815524,0.9497,0.9462,,,,,,,,1.6374452114105225,0.0001
18,4,100,0.19488216906785966,0.18199359850957988,0.9423,0.9465,,,,,,,,1.642350196838379,0.0001
19,4,200,0.18228412248194217,0.1785375864384696,0.9505,0.9477,,,,,,,,1.616943359375,0.0001
20,4,300,0.16621388144791127,0.17454110119026153,0.9535,0.9483,,,,,,,,1.643439769744873,0.0001
21,4,400,0.16797315422445536,0.16793139674700797,0.9513,0.9527,,,,,,,,1.62424898147583,0.0001
22,4,500,0.16751598328351974,0.16660785381216556,0.9525,0.9522,,,,,,,,1.6410892009735107,0.0001
23,4,600,0.16546280927956103,0.16312386563047768,0.9554,0.9538,,,,,,,,1.6880378723144531,0.0001
24,5,100,0.15694943964481353,0.1592534231673926,0.9562,0.9531,,,,,,,,1.6411190032958984,0.0001
25,5,200,0.15540748614817856,0.1576627148780972,0.9558,0.9547,,,,,,,,2.2891526222229004,0.0001
26,5,300,0.14467137578874825,0.15745178512763233,0.9593,0.953,,,,,,,,2.5288007259368896,0.0001
27,5,400,0.15764584932476283,0.14887479781173169,0.9572,0.9565,,,,,,,,2.3688483238220215,0.0001
28,5,500,0.14709767028689386,0.14602369130123408,0.9593,0.9573,,,,,,,,1.6920781135559082,0.0001
29,5,600,0.14003869004547595,0.14219447099370883,0.9594,0.9589,,,,,,,,1.7406182289123535,0.0001
30,6,100,0.13219466153532267,0.1420713128359057,0.9642,0.9585,,,,,,,,1.8605239391326904,0.0001
31,6,200,0.1331727919727564,0.13898905490525068,0.9625,0.9597,,,,,,,,1.6974737644195557,0.0001
32,6,300,0.1340977817773819,0.1374170227209106,0.9639,0.9597,,,,,,,,1.646777868270874,0.0001
33,6,400,0.12336634602397681,0.13408452913630753,0.9651,0.9605,,,,,,,,2.0150740146636963,0.0001
34,6,500,0.13196825724095107,0.13314484360394999,0.9629,0.961,,,,,,,,2.2880172729492188,0.0001
35,6,600,0.1357980451360345,0.12982857269467785,0.9621,0.9622,,,,,,,,1.8768484592437744,0.0001
36,7,100,0.11717141598463059,0.12867281336337327,0.9682,0.9631,,,,,,,,1.7141478061676025,0.0001
37,7,200,0.12354135137051343,0.12664100619265808,0.967,0.9623,,,,,,,,1.707531213760376,0.0001
38,7,300,0.12088720679283142,0.12640586563153192,0.9662,0.9622,,,,,,,,1.697406530380249,0.0001
39,7,400,0.11378489911556244,0.1232070651371032,0.9676,0.9634,,,,,,,,1.823087453842163,0.0001
40,7,500,0.10888191692531109,0.12004669505171478,0.9694,0.9648,,,,,,,,1.852299451828003,0.0001
41,7,600,0.11524966940283775,0.11940806976519525,0.9675,0.9644,,,,,,,,1.848189353942871,0.0001
42,8,100,0.10539308132603764,0.12172412674175576,0.9716,0.9647,,,,,,,,1.8542823791503906,0.0001
43,8,200,0.10289975855499506,0.11886289230780676,0.9716,0.9653,,,,,,,,1.835787057876587,0.0001
44,8,300,0.10419999279081821,0.11718715412309394,0.9704,0.9653,,,,,,,,1.827237606048584,0.0001
45,8,400,0.10491140799596906,0.11474949720082804,0.9699,0.9661,,,,,,,,1.8288259506225586,0.0001
46,8,500,0.10322546537965537,0.1123405171581544,0.9711,0.9666,,,,,,,,1.8400156497955322,0.0001
47,8,600,0.10512729730457067,0.11216273976955562,0.97,0.967,,,,,,,,1.8706080913543701,0.0001
48,9,100,0.09521356824785471,0.1111530316749122,0.9739,0.9678,,,,,,,,1.8586130142211914,0.0001
49,9,200,0.08603753000497819,0.10974627645453439,0.9769,0.9683,,,,,,,,1.830322265625,0.0001
50,9,300,0.09786453299224376,0.10733080298756249,0.9712,0.9685,,,,,,,,1.8253819942474365,0.0001
51,9,400,0.09817717265337705,0.10539100398658775,0.9722,0.9686,,,,,,,,2.3260629177093506,0.0001
52,9,500,0.10120291339233517,0.10412025474011898,0.9715,0.9687,,,,,,,,1.9981508255004883,0.0001
53,9,600,0.08719488913193345,0.10404310084297322,0.9748,0.9689,,,,,,,,1.6671736240386963,0.0001
54,10,100,0.08225340677425265,0.1038012842705939,0.9771,0.9688,,,,,,,,1.8023796081542969,0.0001
55,10,200,0.08800370557233692,0.10279189850203693,0.9762,0.9703,,,,,,,,1.6285479068756104,0.0001
56,10,300,0.08840784108266235,0.10340765445958823,0.9758,0.9701,,,,,,,,1.6287472248077393,0.0001
57,10,400,0.08488785859197379,0.09984580407151952,0.9763,0.9709,,,,,,,,1.649399995803833,0.0001
58,10,500,0.08482281824573874,0.09873094204929657,0.9771,0.9699,,,,,,,,1.6385810375213623,0.0001
59,10,600,0.08747842259705067,0.09735933443065732,0.9735,0.9708,,,,,,,,1.6317336559295654,0.0001
60,11,100,0.08004351558163762,0.09663538938155397,0.9785,0.9713,,,,,,,,1.6808586120605469,0.0001
61,11,200,0.08406359823420644,0.09731658642995171,0.9763,0.9717,,,,,,,,1.6550788879394531,0.0001
62,11,300,0.07443462658673525,0.0963061858213041,0.9792,0.9709,,,,,,,,1.6282851696014404,0.0001
63,11,400,0.07730313381180168,0.0956577252713032,0.978,0.9714,,,,,,,,1.7116689682006836,0.0001
64,11,500,0.07551928145810961,0.0945299389027059,0.9784,0.972,,,,,,,,1.6859195232391357,0.0001
65,11,600,0.08002259906381369,0.09476973198819906,0.9769,0.9711,,,,,,,,1.6446566581726074,0.0001
66,12,100,0.07298240292817354,0.0942899001238402,0.9804,0.9717,,,,,,,,1.699110984802246,0.0001
67,12,200,0.07166156345978379,0.09296391234500334,0.9798,0.9724,,,,,,,,1.682037353515625,0.0001
68,12,300,0.07583319645375014,0.09387564653879962,0.979,0.9724,,,,,,,,1.6921651363372803,0.0001
69,12,400,0.07257062860764563,0.09325761979678646,0.9793,0.9722,,,,,,,,1.6014602184295654,0.0001
70,12,500,0.06950610462576151,0.09225298445904627,0.9795,0.9729,,,,,,,,1.5980467796325684,0.0001
71,12,600,0.07112101072445512,0.08924129048711621,0.9797,0.9734,,,,,,,,1.608231544494629,0.0001
72,13,100,0.062194077605381606,0.0910201669903472,0.9823,0.9729,,,,,,,,1.860579490661621,0.0001
73,13,200,0.0679937509354204,0.08762234854046255,0.9813,0.9744,,,,,,,,1.811690330505371,0.0001
74,13,300,0.06741136517375708,0.08972627154726069,0.9813,0.9739,,,,,,,,1.8136441707611084,0.0001
75,13,400,0.06588960185647011,0.0902820177481044,0.9806,0.972,,,,,,,,1.8141067028045654,0.0001
76,13,500,0.065523985568434,0.08865499082254245,0.9822,0.9734,,,,,,,,1.8115525245666504,0.0001
77,13,600,0.07238878155127168,0.0870776073198067,0.9786,0.9748,,,,,,,,1.7470579147338867,0.0001
78,14,100,0.06381168509833515,0.08812880108656827,0.9816,0.9738,,,,,,,,1.6565451622009277,0.0001
79,14,200,0.06029231308028102,0.0859658251464134,0.9842,0.9741,,,,,,,,1.7178711891174316,0.0001
80,14,300,0.05845608063973486,0.084279805123806,0.9841,0.9746,,,,,,,,1.8467674255371094,0.0001
81,14,400,0.06268114039674401,0.08339852656528819,0.9811,0.9745,,,,,,,,1.8491060733795166,0.0001
82,14,500,0.06211390785872936,0.08624263997597154,0.9843,0.9738,,,,,,,,1.8406031131744385,0.0001
83,14,600,0.06329557675868273,0.08466260329238139,0.9813,0.9747,,,,,,,,1.6043102741241455,0.0001
84,15,100,0.055441949609667064,0.08396321080916096,0.9849,0.9746,,,,,,,,1.6687257289886475,0.0001
85,15,200,0.056918512769043444,0.08453724232735112,0.984,0.9744,,,,,,,,1.622145652770996,0.0001
86,15,300,0.0544378586858511,0.08466759557835758,0.9842,0.9736,,,,,,,,1.622892141342163,0.0001
87,15,400,0.05859615045599639,0.08151067925442476,0.9843,0.9753,,,,,,,,1.6078722476959229,0.0001
88,15,500,0.05742683516815305,0.08267499262699857,0.9851,0.9744,,,,,,,,1.6308326721191406,0.0001
89,15,600,0.061293943393975495,0.08082471733156125,0.9831,0.9758,,,,,,,,1.611114501953125,0.0001
90,16,100,0.0523728798981756,0.08163626447552814,0.9863,0.9757,,,,,,,,1.740330696105957,0.0001
91,16,200,0.05115818105638027,0.08198319304850883,0.9876,0.9763,,,,,,,,1.654404878616333,0.0001
