Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
Using AdamW+
compiling the model... (takes a ~minute)
step 0: train loss 10.9548, val loss 10.9562
iter 0: loss 10.9578, time 27495.69ms, time_process 27455.46ms, time_perf 27495.68ms, mfu -100.00%
iter 10: loss 10.9638, time 3556.22ms, time_process 3557.07ms, time_perf 3556.22ms, mfu 37.87%
iter 20: loss 9.7416, time 3556.28ms, time_process 3556.98ms, time_perf 3556.28ms, mfu 37.87%
iter 30: loss 9.3474, time 3557.72ms, time_process 3558.34ms, time_perf 3557.71ms, mfu 37.86%
iter 40: loss 9.0833, time 3564.30ms, time_process 3564.77ms, time_perf 3564.30ms, mfu 37.86%
iter 50: loss 8.6763, time 3568.91ms, time_process 3569.70ms, time_perf 3568.91ms, mfu 37.84%
iter 60: loss 8.3595, time 3571.08ms, time_process 3571.80ms, time_perf 3571.08ms, mfu 37.83%
iter 70: loss 8.0981, time 3575.67ms, time_process 3576.54ms, time_perf 3575.67ms, mfu 37.81%
iter 80: loss 7.4911, time 3578.15ms, time_process 3584.53ms, time_perf 3578.15ms, mfu 37.79%
iter 90: loss 7.0627, time 3581.69ms, time_process 3582.57ms, time_perf 3581.69ms, mfu 37.78%
iter 100: loss 7.1854, time 3584.21ms, time_process 3585.24ms, time_perf 3584.21ms, mfu 37.75%
