Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 1500: loss 4.0002, time 3721.22ms, mfu 36.18%
iter 1510: loss 4.0334, time 3722.24ms, mfu 36.18%
iter 1520: loss 4.2010, time 3722.16ms, mfu 36.18%
iter 1530: loss 3.9295, time 3723.33ms, mfu 36.18%
iter 1540: loss 3.9615, time 3724.10ms, mfu 36.18%
iter 1550: loss 3.7456, time 3718.77ms, mfu 36.18%
iter 1560: loss 4.0487, time 3723.91ms, mfu 36.18%
iter 1570: loss 3.8289, time 3719.39ms, mfu 36.18%
iter 1580: loss 3.9786, time 3724.11ms, mfu 36.18%
iter 1590: loss 4.0662, time 3722.15ms, mfu 36.18%
iter 1600: loss 3.8874, time 3721.51ms, mfu 36.18%
iter 1610: loss 4.0446, time 3724.18ms, mfu 36.18%
iter 1620: loss 4.0716, time 3719.55ms, mfu 36.18%
iter 1630: loss 4.1452, time 3723.39ms, mfu 36.18%
iter 1640: loss 4.0851, time 3718.98ms, mfu 36.18%
iter 1650: loss 3.9073, time 3720.76ms, mfu 36.18%
iter 1660: loss 3.8974, time 3721.57ms, mfu 36.18%
iter 1670: loss 3.8079, time 3719.96ms, mfu 36.18%
iter 1680: loss 3.9494, time 3722.53ms, mfu 36.18%
iter 1690: loss 3.8570, time 3722.35ms, mfu 36.18%
iter 1700: loss 3.8250, time 3724.45ms, mfu 36.18%
