Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
Using AdamW+
compiling the model... (takes a ~minute)
iter 860: loss 4.6770, time 3614.60ms, mfu 37.28%
iter 870: loss 4.6150, time 3615.16ms, mfu 37.28%
iter 880: loss 4.8865, time 3615.66ms, mfu 37.27%
iter 890: loss 4.7010, time 3618.73ms, mfu 37.27%
iter 900: loss 4.7457, time 3615.20ms, mfu 37.27%
iter 910: loss 4.5469, time 3617.52ms, mfu 37.26%
iter 920: loss 4.5610, time 3618.12ms, mfu 37.26%
iter 930: loss 4.4613, time 3615.43ms, mfu 37.26%
iter 940: loss 4.7296, time 3617.47ms, mfu 37.25%
iter 950: loss 4.6232, time 3616.97ms, mfu 37.25%
iter 960: loss 4.4620, time 3616.56ms, mfu 37.25%
iter 970: loss 4.3643, time 3616.54ms, mfu 37.25%
iter 980: loss 4.4844, time 3617.82ms, mfu 37.25%
iter 990: loss 4.6274, time 3616.41ms, mfu 37.24%
step 1000: train loss 4.4257, val loss 4.4375
saving checkpoint to out
iter 1000: loss 4.5742, time 17814.08ms, mfu 34.28%
iter 1010: loss 4.4291, time 3617.61ms, mfu 34.57%
iter 1020: loss 4.4984, time 3617.85ms, mfu 34.84%
iter 1030: loss 4.2913, time 3616.63ms, mfu 35.08%
iter 1040: loss 4.3867, time 3618.91ms, mfu 35.29%
iter 1050: loss 4.4275, time 3616.72ms, mfu 35.48%
iter 1060: loss 4.3966, time 3617.56ms, mfu 35.66%
iter 1070: loss 4.3429, time 3620.07ms, mfu 35.81%
iter 1080: loss 4.2100, time 3616.57ms, mfu 35.95%
iter 1090: loss 4.0545, time 3620.86ms, mfu 36.08%
iter 1100: loss 4.2078, time 3620.13ms, mfu 36.19%
iter 1110: loss 4.3447, time 3621.10ms, mfu 36.29%
iter 1120: loss 4.0429, time 3619.80ms, mfu 36.38%
iter 1130: loss 4.1272, time 3620.52ms, mfu 36.46%
iter 1140: loss 4.2061, time 3620.78ms, mfu 36.53%
iter 1150: loss 4.0521, time 3620.88ms, mfu 36.60%
iter 1160: loss 4.1310, time 3621.71ms, mfu 36.66%
iter 1170: loss 4.2150, time 3622.83ms, mfu 36.71%
iter 1180: loss 4.2197, time 3621.75ms, mfu 36.76%
iter 1190: loss 4.2489, time 3618.72ms, mfu 36.80%
iter 1200: loss 4.2313, time 3621.14ms, mfu 36.84%
iter 1210: loss 4.3013, time 3620.45ms, mfu 36.88%
iter 1220: loss 4.2184, time 3621.45ms, mfu 36.91%
iter 1230: loss 4.0876, time 3620.52ms, mfu 36.94%
iter 1240: loss 4.1252, time 3622.38ms, mfu 36.96%
iter 1250: loss 3.9728, time 3622.72ms, mfu 36.98%
iter 1260: loss 4.2051, time 3622.80ms, mfu 37.00%
iter 1270: loss 4.1007, time 3624.43ms, mfu 37.01%
iter 1280: loss 4.2870, time 3621.04ms, mfu 37.03%
iter 1290: loss 3.9406, time 3620.62ms, mfu 37.05%
iter 1300: loss 4.1147, time 3619.53ms, mfu 37.06%
iter 1310: loss 4.2145, time 3621.22ms, mfu 37.08%
iter 1320: loss 4.1962, time 3619.65ms, mfu 37.09%
iter 1330: loss 4.1794, time 3622.67ms, mfu 37.10%
iter 1340: loss 3.9619, time 3622.98ms, mfu 37.10%
iter 1350: loss 3.7886, time 3622.61ms, mfu 37.11%
iter 1360: loss 4.1290, time 3622.34ms, mfu 37.12%
iter 1370: loss 3.9963, time 3623.20ms, mfu 37.12%
iter 1380: loss 3.9607, time 3623.35ms, mfu 37.13%
iter 1390: loss 4.0384, time 3620.57ms, mfu 37.13%
iter 1400: loss 3.8070, time 3624.75ms, mfu 37.13%
iter 1410: loss 4.1044, time 3620.91ms, mfu 37.14%
iter 1420: loss 4.1346, time 3621.49ms, mfu 37.14%
iter 1430: loss 4.0162, time 3619.78ms, mfu 37.15%
iter 1440: loss 4.0407, time 3622.02ms, mfu 37.15%
iter 1450: loss 4.0148, time 3619.28ms, mfu 37.16%
iter 1460: loss 3.8381, time 3623.16ms, mfu 37.16%
iter 1470: loss 4.0241, time 3621.62ms, mfu 37.16%
iter 1480: loss 4.0581, time 3623.64ms, mfu 37.16%
iter 1490: loss 4.0828, time 3623.24ms, mfu 37.16%
iter 1500: loss 3.9548, time 3623.27ms, mfu 37.16%
iter 1510: loss 3.9995, time 3629.38ms, mfu 37.16%
iter 1520: loss 4.1738, time 3633.30ms, mfu 37.15%
iter 1530: loss 3.8962, time 3639.48ms, mfu 37.13%
iter 1540: loss 3.9531, time 3643.13ms, mfu 37.12%
iter 1550: loss 3.8445, time 3643.92ms, mfu 37.10%
iter 1560: loss 4.0665, time 3651.08ms, mfu 37.08%
iter 1570: loss 3.8104, time 3653.70ms, mfu 37.06%
iter 1580: loss 3.9672, time 3648.98ms, mfu 37.04%
iter 1590: loss 4.0404, time 3654.60ms, mfu 37.02%
iter 1600: loss 3.8337, time 3654.06ms, mfu 37.00%
iter 1610: loss 4.0217, time 3654.81ms, mfu 36.99%
iter 1620: loss 4.0672, time 3657.97ms, mfu 36.97%
iter 1630: loss 4.1166, time 3655.84ms, mfu 36.96%
iter 1640: loss 4.0461, time 3657.86ms, mfu 36.94%
iter 1650: loss 3.9007, time 3657.39ms, mfu 36.93%
iter 1660: loss 3.8494, time 3658.66ms, mfu 36.92%
iter 1670: loss 3.7985, time 3661.79ms, mfu 36.90%
iter 1680: loss 3.9133, time 3664.19ms, mfu 36.89%
iter 1690: loss 3.8617, time 3658.96ms, mfu 36.88%
iter 1700: loss 3.7998, time 3666.65ms, mfu 36.86%
iter 1710: loss 3.8699, time 3668.76ms, mfu 36.85%
iter 1720: loss 3.8249, time 3668.74ms, mfu 36.83%
iter 1730: loss 3.9679, time 3668.13ms, mfu 36.82%
iter 1740: loss 3.9546, time 3667.65ms, mfu 36.81%
iter 1750: loss 3.9578, time 3668.10ms, mfu 36.80%
iter 1760: loss 3.8408, time 3667.38ms, mfu 36.79%
iter 1770: loss 3.8908, time 3672.33ms, mfu 36.78%
iter 1780: loss 3.7929, time 3666.98ms, mfu 36.77%
iter 1790: loss 3.8049, time 3666.03ms, mfu 36.77%
iter 1800: loss 3.7369, time 3660.32ms, mfu 36.77%
iter 1810: loss 3.7918, time 3663.67ms, mfu 36.77%
iter 1820: loss 3.8072, time 3663.44ms, mfu 36.77%
iter 1830: loss 3.9732, time 3668.78ms, mfu 36.76%
iter 1840: loss 3.9903, time 3669.93ms, mfu 36.76%
iter 1850: loss 3.8612, time 3667.79ms, mfu 36.75%
iter 1860: loss 3.9210, time 3672.25ms, mfu 36.74%
iter 1870: loss 3.6290, time 3670.45ms, mfu 36.74%
iter 1880: loss 3.6520, time 3674.74ms, mfu 36.73%
iter 1890: loss 3.8084, time 3672.69ms, mfu 36.72%
iter 1900: loss 3.9006, time 3676.31ms, mfu 36.71%
iter 1910: loss 3.7386, time 3676.11ms, mfu 36.70%
iter 1920: loss 3.6502, time 3676.57ms, mfu 36.70%
iter 1930: loss 3.6461, time 3675.15ms, mfu 36.69%
iter 1940: loss 3.8249, time 3676.26ms, mfu 36.68%
iter 1950: loss 3.7961, time 3677.52ms, mfu 36.68%
iter 1960: loss 3.9063, time 3676.58ms, mfu 36.67%
iter 1970: loss 3.6259, time 3678.39ms, mfu 36.67%
iter 1980: loss 3.7885, time 3680.11ms, mfu 36.66%
iter 1990: loss 3.6617, time 3679.55ms, mfu 36.65%
step 2000: train loss 3.7703, val loss 3.7588
saving checkpoint to out
iter 2000: loss 3.8374, time 20247.71ms, mfu 33.65%
iter 2010: loss 3.8427, time 3676.49ms, mfu 33.95%
iter 2020: loss 3.7219, time 3677.74ms, mfu 34.22%
iter 2030: loss 3.8697, time 3677.66ms, mfu 34.46%
iter 2040: loss 3.6796, time 3677.70ms, mfu 34.67%
iter 2050: loss 3.8767, time 3678.49ms, mfu 34.87%
iter 2060: loss 3.4488, time 3679.23ms, mfu 35.04%
iter 2070: loss 3.7954, time 3680.35ms, mfu 35.19%
iter 2080: loss 3.7823, time 3681.11ms, mfu 35.33%
iter 2090: loss 3.7248, time 3682.72ms, mfu 35.46%
iter 2100: loss 3.8328, time 3681.36ms, mfu 35.57%
iter 2110: loss 3.7125, time 3682.16ms, mfu 35.67%
iter 2120: loss 3.5422, time 3681.07ms, mfu 35.76%
iter 2130: loss 3.8091, time 3682.77ms, mfu 35.84%
iter 2140: loss 3.6525, time 3679.86ms, mfu 35.92%
